season,round,raceId,circuitId,driverId,constructorId,position,q1,q2,q3
2011,1,2011_01,albert_park,vettel,red_bull,1,1:25.296,1:24.090,1:23.529
2011,1,2011_01,albert_park,hamilton,mclaren,2,1:25.384,1:24.595,1:24.307
2011,1,2011_01,albert_park,webber,red_bull,3,1:25.900,1:24.658,1:24.395
2011,1,2011_01,albert_park,button,mclaren,4,1:25.886,1:24.957,1:24.779
2011,1,2011_01,albert_park,alonso,ferrari,5,1:25.707,1:25.242,1:24.974
2011,1,2011_01,albert_park,petrov,renault,6,1:25.543,1:25.582,1:25.247
2011,1,2011_01,albert_park,rosberg,mercedes,7,1:25.856,1:25.606,1:25.421
2011,1,2011_01,albert_park,massa,ferrari,8,1:26.031,1:25.611,1:25.599
2011,1,2011_01,albert_park,kobayashi,sauber,9,1:25.717,1:25.405,1:25.626
2011,1,2011_01,albert_park,buemi,toro_rosso,10,1:26.232,1:25.882,1:27.066
2011,1,2011_01,albert_park,michael_schumacher,mercedes,11,1:25.962,1:25.971,
2011,1,2011_01,albert_park,alguersuari,toro_rosso,12,1:26.620,1:26.103,
2011,1,2011_01,albert_park,perez,sauber,13,1:25.812,1:26.108,
2011,1,2011_01,albert_park,resta,force_india,14,1:27.222,1:26.739,
2011,1,2011_01,albert_park,maldonado,williams,15,1:26.298,1:26.768,
2011,1,2011_01,albert_park,sutil,force_india,16,1:26.245,1:31.407,
2011,1,2011_01,albert_park,barrichello,williams,17,1:26.270,,
2011,1,2011_01,albert_park,heidfeld,renault,18,1:27.239,,
2011,1,2011_01,albert_park,kovalainen,lotus_racing,19,1:29.254,,
2011,1,2011_01,albert_park,trulli,lotus_racing,20,1:29.342,,
2011,1,2011_01,albert_park,glock,virgin,21,1:29.858,,
2011,1,2011_01,albert_park,ambrosio,virgin,22,1:30.822,,
2011,1,2011_01,albert_park,liuzzi,hrt,23,1:32.978,,
2011,1,2011_01,albert_park,karthikeyan,hrt,24,1:34.293,,
