season,round,raceId,circuitId,driverId,constructorId,position,q1,q2,q3
2008,1,2008_01,albert_park,hamilton,mclaren,1,1:26.572,1:25.187,1:26.714
2008,1,2008_01,albert_park,kubica,bmw_sauber,2,1:26.103,1:25.315,1:26.869
2008,1,2008_01,albert_park,kovalainen,mclaren,3,1:25.664,1:25.452,1:27.079
2008,1,2008_01,albert_park,massa,ferrari,4,1:25.994,1:25.691,1:27.178
2008,1,2008_01,albert_park,heidfeld,bmw_sauber,5,1:25.960,1:25.518,1:27.236
2008,1,2008_01,albert_park,trulli,toyota,6,1:26.427,1:26.101,1:28.527
2008,1,2008_01,albert_park,rosberg,williams,7,1:26.295,1:26.059,1:28.687
2008,1,2008_01,albert_park,coulthard,red_bull,8,1:26.381,1:26.063,1:29.041
2008,1,2008_01,albert_park,glock,toyota,9,1:26.919,1:26.164,1:29.593
2008,1,2008_01,albert_park,vettel,toro_rosso,10,1:26.702,1:25.842,
2008,1,2008_01,albert_park,barrichello,honda,11,1:26.369,1:26.173,
2008,1,2008_01,albert_park,alonso,renault,12,1:26.907,1:26.188,
2008,1,2008_01,albert_park,button,honda,13,1:26.712,1:26.259,
2008,1,2008_01,albert_park,nakajima,williams,14,1:26.891,1:26.413,
2008,1,2008_01,albert_park,webber,red_bull,15,1:26.914,,
2008,1,2008_01,albert_park,raikkonen,ferrari,16,1:26.140,,
2008,1,2008_01,albert_park,fisichella,force_india,17,1:27.207,,
2008,1,2008_01,albert_park,bourdais,toro_rosso,18,1:27.446,,
2008,1,2008_01,albert_park,sutil,force_india,19,1:27.859,,
2008,1,2008_01,albert_park,sato,super_aguri,20,1:28.208,,
2008,1,2008_01,albert_park,piquet_jr,renault,21,1:28.330,,
2008,1,2008_01,albert_park,davidson,super_aguri,22,1:29.059,,
2008,2,2008_02,sepang,massa,ferrari,1,1:35.347,1:34.412,1:35.748
2008,2,2008_02,sepang,raikkonen,ferrari,2,1:35.645,1:34.188,1:36.230
2008,2,2008_02,sepang,kovalainen,mclaren,3,1:35.227,1:34.759,1:36.613
2008,2,2008_02,sepang,hamilton,mclaren,4,1:35.392,1:34.627,1:36.709
2008,2,2008_02,sepang,trulli,toyota,5,1:35.205,1:34.960,1:36.711
2008,2,2008_02,sepang,kubica,bmw_sauber,6,1:35.794,1:34.811,1:36.727
2008,2,2008_02,sepang,heidfeld,bmw_sauber,7,1:35.729,1:34.648,1:36.753
2008,2,2008_02,sepang,webber,red_bull,8,1:35.440,1:34.967,1:37.009
2008,2,2008_02,sepang,alonso,renault,9,1:35.983,1:35.140,1:38.450
2008,2,2008_02,sepang,glock,toyota,10,1:35.891,1:35.000,1:39.656
2008,2,2008_02,sepang,button,honda,11,1:35.847,1:35.208,
2008,2,2008_02,sepang,coulthard,red_bull,12,1:36.058,1:35.408,
2008,2,2008_02,sepang,piquet_jr,renault,13,1:36.074,1:35.562,
2008,2,2008_02,sepang,barrichello,honda,14,1:36.198,1:35.622,
2008,2,2008_02,sepang,vettel,toro_rosso,15,1:36.111,1:35.648,
2008,2,2008_02,sepang,rosberg,williams,16,1:35.843,1:35.670,
2008,2,2008_02,sepang,fisichella,force_india,17,1:36.240,,
2008,2,2008_02,sepang,nakajima,williams,18,1:36.388,,
2008,2,2008_02,sepang,bourdais,toro_rosso,19,1:36.677,,
2008,2,2008_02,sepang,sato,super_aguri,20,1:37.087,,
2008,2,2008_02,sepang,sutil,force_india,21,1:37.101,,
2008,2,2008_02,sepang,davidson,super_aguri,22,1:37.481,,
2008,3,2008_03,bahrain,kubica,bmw_sauber,1,1:32.893,1:31.745,1:33.096
2008,3,2008_03,bahrain,massa,ferrari,2,1:31.937,1:31.188,1:33.123
2008,3,2008_03,bahrain,hamilton,mclaren,3,1:32.750,1:31.922,1:33.292
2008,3,2008_03,bahrain,raikkonen,ferrari,4,1:32.652,1:31.933,1:33.418
2008,3,2008_03,bahrain,kovalainen,mclaren,5,1:33.057,1:31.718,1:33.488
2008,3,2008_03,bahrain,heidfeld,bmw_sauber,6,1:33.137,1:31.909,1:33.737
2008,3,2008_03,bahrain,trulli,toyota,7,1:32.493,1:32.159,1:33.994
2008,3,2008_03,bahrain,rosberg,williams,8,1:32.903,1:32.185,1:34.015
2008,3,2008_03,bahrain,button,honda,9,1:32.793,1:32.362,1:35.057
2008,3,2008_03,bahrain,alonso,renault,10,1:32.947,1:32.345,1:35.115
2008,3,2008_03,bahrain,webber,red_bull,11,1:33.194,1:32.371,
2008,3,2008_03,bahrain,barrichello,honda,12,1:32.944,1:32.508,
2008,3,2008_03,bahrain,glock,toyota,13,1:32.800,1:32.528,
2008,3,2008_03,bahrain,piquet_jr,renault,14,1:32.975,1:32.790,
2008,3,2008_03,bahrain,bourdais,toro_rosso,15,1:33.415,1:32.915,
2008,3,2008_03,bahrain,nakajima,williams,16,1:33.386,1:32.943,
2008,3,2008_03,bahrain,coulthard,red_bull,17,1:33.433,,
2008,3,2008_03,bahrain,fisichella,force_india,18,1:33.501,,
2008,3,2008_03,bahrain,vettel,toro_rosso,19,1:33.562,,
2008,3,2008_03,bahrain,sutil,force_india,20,1:33.845,,
2008,3,2008_03,bahrain,davidson,super_aguri,21,1:34.140,,
2008,3,2008_03,bahrain,sato,super_aguri,22,1:35.725,,
2008,4,2008_04,catalunya,raikkonen,ferrari,1,1:20.701,1:20.784,1:21.813
2008,4,2008_04,catalunya,alonso,renault,2,1:21.347,1:20.804,1:21.904
2008,4,2008_04,catalunya,massa,ferrari,3,1:21.528,1:20.584,1:22.058
2008,4,2008_04,catalunya,kubica,bmw_sauber,4,1:21.423,1:20.597,1:22.065
2008,4,2008_04,catalunya,hamilton,mclaren,5,1:21.366,1:20.825,1:22.096
2008,4,2008_04,catalunya,kovalainen,mclaren,6,1:21.430,1:20.817,1:22.231
2008,4,2008_04,catalunya,webber,red_bull,7,1:21.494,1:20.984,1:22.429
2008,4,2008_04,catalunya,trulli,toyota,8,1:21.158,1:20.907,1:22.529
2008,4,2008_04,catalunya,heidfeld,bmw_sauber,9,1:21.466,1:20.815,1:22.542
2008,4,2008_04,catalunya,piquet_jr,renault,10,1:21.409,1:20.894,1:22.699
2008,4,2008_04,catalunya,barrichello,honda,11,1:21.548,1:21.049,
2008,4,2008_04,catalunya,nakajima,williams,12,1:21.690,1:21.117,
2008,4,2008_04,catalunya,button,honda,13,1:21.757,1:21.211,
2008,4,2008_04,catalunya,glock,toyota,14,1:21.427,1:21.230,
2008,4,2008_04,catalunya,rosberg,williams,15,1:21.472,1:21.349,
2008,4,2008_04,catalunya,bourdais,toro_rosso,16,1:21.540,1:21.724,
2008,4,2008_04,catalunya,coulthard,red_bull,17,1:21.810,,
2008,4,2008_04,catalunya,vettel,toro_rosso,18,1:22.108,,
2008,4,2008_04,catalunya,fisichella,force_india,19,1:22.516,,
2008,4,2008_04,catalunya,sutil,force_india,20,1:23.224,,
2008,4,2008_04,catalunya,davidson,super_aguri,21,1:23.318,,
2008,4,2008_04,catalunya,sato,super_aguri,22,1:23.496,,
2008,5,2008_05,istanbul,massa,ferrari,1,1:25.994,1:26.192,1:27.617
2008,5,2008_05,istanbul,kovalainen,mclaren,2,1:26.736,1:26.290,1:27.808
2008,5,2008_05,istanbul,hamilton,mclaren,3,1:26.192,1:26.477,1:27.923
2008,5,2008_05,istanbul,raikkonen,ferrari,4,1:26.457,1:26.050,1:27.936
2008,5,2008_05,istanbul,kubica,bmw_sauber,5,1:26.761,1:26.129,1:28.390
2008,5,2008_05,istanbul,webber,red_bull,6,1:26.773,1:26.466,1:28.417
2008,5,2008_05,istanbul,alonso,renault,7,1:26.836,1:26.522,1:28.422
2008,5,2008_05,istanbul,trulli,toyota,8,1:26.695,1:26.822,1:28.836
2008,5,2008_05,istanbul,heidfeld,bmw_sauber,9,1:27.107,1:27.607,1:28.882
2008,5,2008_05,istanbul,coulthard,red_bull,10,1:26.939,1:26.520,1:29.959
2008,5,2008_05,istanbul,rosberg,williams,11,1:27.367,1:27.012,
2008,5,2008_05,istanbul,barrichello,honda,12,1:27.355,1:27.219,
2008,5,2008_05,istanbul,button,honda,13,1:27.428,1:27.298,
2008,5,2008_05,istanbul,vettel,toro_rosso,14,1:27.442,1:27.412,
2008,5,2008_05,istanbul,glock,toyota,15,1:26.614,1:27.806,
2008,5,2008_05,istanbul,nakajima,williams,16,1:27.547,,
2008,5,2008_05,istanbul,piquet_jr,renault,17,1:27.568,,
2008,5,2008_05,istanbul,bourdais,toro_rosso,18,1:27.621,,
2008,5,2008_05,istanbul,fisichella,force_india,19,1:27.807,,
2008,5,2008_05,istanbul,sutil,force_india,20,1:28.325,,
2008,6,2008_06,monaco,massa,ferrari,1,1:15.190,1:15.110,1:15.787
2008,6,2008_06,monaco,raikkonen,ferrari,2,1:15.717,1:15.404,1:15.815
2008,6,2008_06,monaco,hamilton,mclaren,3,1:15.582,1:15.322,1:15.839
2008,6,2008_06,monaco,kovalainen,mclaren,4,1:15.295,1:15.389,1:16.165
2008,6,2008_06,monaco,kubica,bmw_sauber,5,1:15.977,1:15.483,1:16.171
2008,6,2008_06,monaco,rosberg,williams,6,1:15.935,1:15.287,1:16.548
2008,6,2008_06,monaco,alonso,renault,7,1:16.646,1:15.827,1:16.852
2008,6,2008_06,monaco,trulli,toyota,8,1:16.306,1:15.598,1:17.203
2008,6,2008_06,monaco,webber,red_bull,9,1:16.074,1:15.745,1:17.343
2008,6,2008_06,monaco,coulthard,red_bull,10,1:16.086,1:15.839,
2008,6,2008_06,monaco,glock,toyota,11,1:16.285,1:15.907,
2008,6,2008_06,monaco,button,honda,12,1:16.259,1:16.101,
2008,6,2008_06,monaco,heidfeld,bmw_sauber,13,1:16.650,1:16.455,
2008,6,2008_06,monaco,nakajima,williams,14,1:16.756,1:16.479,
2008,6,2008_06,monaco,barrichello,honda,15,1:16.208,1:16.537,
2008,6,2008_06,monaco,bourdais,toro_rosso,16,1:16.806,,
2008,6,2008_06,monaco,piquet_jr,renault,17,1:16.933,,
2008,6,2008_06,monaco,vettel,toro_rosso,18,1:16.955,,
2008,6,2008_06,monaco,sutil,force_india,19,1:17.225,,
2008,6,2008_06,monaco,fisichella,force_india,20,1:17.823,,
2008,7,2008_07,villeneuve,hamilton,mclaren,1,1:16.909,1:17.034,1:17.886
