season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2020,1,red_bull_ring,bottas,mercedes,1,1,25,71,Finished,2
2020,1,red_bull_ring,leclerc,ferrari,2,7,18,71,Finished,4
2020,1,red_bull_ring,norris,mclaren,3,3,16,71,Finished,1
2020,1,red_bull_ring,hamilton,mercedes,4,5,12,71,Finished,3
2020,1,red_bull_ring,sainz,mclaren,5,8,10,71,Finished,5
2020,1,red_bull_ring,perez,racing_point,6,6,8,71,Finished,6
2020,1,red_bull_ring,gasly,alphatauri,7,12,6,71,Finished,11
2020,1,red_bull_ring,ocon,renault,8,14,4,71,Finished,10
2020,1,red_bull_ring,giovinazzi,alfa,9,18,2,71,Finished,9
2020,1,red_bull_ring,vettel,ferrari,10,11,1,71,Finished,8
2020,1,red_bull_ring,latifi,williams,11,20,0,71,Finished,16
2020,1,red_bull_ring,kvyat,alphatauri,12,13,0,69,Suspension,13
2020,1,red_bull_ring,albon,red_bull,13,4,0,67,Electronics,7
2020,1,red_bull_ring,raikkonen,alfa,14,19,0,53,Wheel,12
2020,1,red_bull_ring,russell,williams,15,17,0,49,Fuel pressure,14
2020,1,red_bull_ring,grosjean,haas,16,15,0,49,Brakes,17
2020,1,red_bull_ring,kevin_magnussen,haas,17,16,0,24,Brakes,20
2020,1,red_bull_ring,stroll,racing_point,18,9,0,20,Engine,18
2020,1,red_bull_ring,ricciardo,renault,19,10,0,17,Overheating,19
2020,1,red_bull_ring,max_verstappen,red_bull,20,2,0,11,Electronics,15
2020,2,red_bull_ring,hamilton,mercedes,1,1,25,71,Finished,3
2020,2,red_bull_ring,bottas,mercedes,2,4,18,71,Finished,7
2020,2,red_bull_ring,max_verstappen,red_bull,3,2,15,71,Finished,2
2020,2,red_bull_ring,albon,red_bull,4,6,12,71,Finished,6
2020,2,red_bull_ring,norris,mclaren,5,9,10,71,Finished,5
2020,2,red_bull_ring,perez,racing_point,6,17,8,71,Finished,4
2020,2,red_bull_ring,stroll,racing_point,7,12,6,71,Finished,10
2020,2,red_bull_ring,ricciardo,renault,8,8,4,71,Finished,9
2020,2,red_bull_ring,sainz,mclaren,9,3,3,70,+1 Lap,1
2020,2,red_bull_ring,kvyat,alphatauri,10,13,1,70,+1 Lap,13
2020,2,red_bull_ring,raikkonen,alfa,11,16,0,70,+1 Lap,14
2020,2,red_bull_ring,kevin_magnussen,haas,12,15,0,70,+1 Lap,11
2020,2,red_bull_ring,grosjean,haas,13,0,0,70,+1 Lap,12
2020,2,red_bull_ring,giovinazzi,alfa,14,19,0,70,+1 Lap,15
2020,2,red_bull_ring,gasly,alphatauri,15,7,0,70,+1 Lap,8
2020,2,red_bull_ring,russell,williams,16,11,0,69,+2 Laps,16
2020,2,red_bull_ring,latifi,williams,17,18,0,69,+2 Laps,17
2020,2,red_bull_ring,ocon,renault,18,5,0,25,Overheating,18
2020,2,red_bull_ring,leclerc,ferrari,19,14,0,4,Collision damage,19
2020,2,red_bull_ring,vettel,ferrari,20,10,0,1,Collision damage,
2020,3,hungaroring,hamilton,mercedes,1,1,26,70,Finished,1
2020,3,hungaroring,max_verstappen,red_bull,2,7,18,70,Finished,4
2020,3,hungaroring,bottas,mercedes,3,2,15,70,Finished,2
2020,3,hungaroring,stroll,racing_point,4,3,12,70,Finished,3
2020,3,hungaroring,albon,red_bull,5,13,10,70,Finished,5
2020,3,hungaroring,vettel,ferrari,6,5,8,69,+1 Lap,14
2020,3,hungaroring,perez,racing_point,7,4,6,69,+1 Lap,10
2020,3,hungaroring,ricciardo,renault,8,11,4,69,+1 Lap,7
2020,3,hungaroring,sainz,mclaren,9,9,2,69,+1 Lap,15
2020,3,hungaroring,kevin_magnussen,haas,10,0,1,69,+1 Lap,6
2020,3,hungaroring,leclerc,ferrari,11,6,0,69,+1 Lap,16
2020,3,hungaroring,kvyat,alphatauri,12,17,0,69,+1 Lap,18
2020,3,hungaroring,norris,mclaren,13,8,0,69,+1 Lap,8
2020,3,hungaroring,ocon,renault,14,14,0,69,+1 Lap,13
2020,3,hungaroring,raikkonen,alfa,15,20,0,69,+1 Lap,17
2020,3,hungaroring,grosjean,haas,16,0,0,69,+1 Lap,12
2020,3,hungaroring,giovinazzi,alfa,17,19,0,69,+1 Lap,11
2020,3,hungaroring,russell,williams,18,12,0,69,+1 Lap,9
2020,3,hungaroring,latifi,williams,19,15,0,65,+5 Laps,19
2020,3,hungaroring,gasly,alphatauri,20,10,0,15,Engine,20
2020,4,silverstone,hamilton,mercedes,1,1,25,52,Finished,3
2020,4,silverstone,max_verstappen,red_bull,2,3,19,52,Finished,1
2020,4,silverstone,leclerc,ferrari,3,4,15,52,Finished,9
2020,4,silverstone,ricciardo,renault,4,8,12,52,Finished,5
2020,4,silverstone,norris,mclaren,5,5,10,52,Finished,12
2020,4,silverstone,ocon,renault,6,9,8,52,Finished,6
2020,4,silverstone,gasly,alphatauri,7,11,6,52,Finished,7
2020,4,silverstone,albon,red_bull,8,12,4,52,Finished,2
2020,4,silverstone,stroll,racing_point,9,6,2,52,Finished,13
2020,4,silverstone,vettel,ferrari,10,10,1,52,Finished,15
2020,4,silverstone,bottas,mercedes,11,2,0,52,Finished,4
2020,4,silverstone,russell,williams,12,20,0,52,Finished,16
2020,4,silverstone,sainz,mclaren,13,7,0,52,Finished,10
