season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2008,2,sepang,vettel,toro_rosso,18,15,0,39,Engine,14
2008,2,sepang,massa,ferrari,19,1,0,30,Spun off,5
2008,2,sepang,sutil,force_india,20,20,0,5,Hydraulics,20
2008,2,sepang,glock,toyota,21,10,0,1,Collision,
2008,2,sepang,bourdais,toro_rosso,22,18,0,0,Spun off,
2008,3,bahrain,massa,ferrari,1,2,10,57,Finished,3
2008,3,bahrain,raikkonen,ferrari,2,4,8,57,Finished,4
2008,3,bahrain,kubica,bmw_sauber,3,1,6,57,Finished,5
2008,3,bahrain,heidfeld,bmw_sauber,4,6,5,57,Finished,2
2008,3,bahrain,kovalainen,mclaren,5,5,4,57,Finished,1
2008,3,bahrain,trulli,toyota,6,7,3,57,Finished,7
2008,3,bahrain,webber,red_bull,7,11,2,57,Finished,8
2008,3,bahrain,rosberg,williams,8,8,1,57,Finished,6
2008,3,bahrain,glock,toyota,9,13,0,57,Finished,9
2008,3,bahrain,alonso,renault,10,10,0,57,Finished,13
2008,3,bahrain,barrichello,honda,11,12,0,57,Finished,10
2008,3,bahrain,fisichella,force_india,12,18,0,56,+1 Lap,11
2008,3,bahrain,hamilton,mclaren,13,3,0,56,+1 Lap,19
2008,3,bahrain,nakajima,williams,14,16,0,56,+1 Lap,17
2008,3,bahrain,bourdais,toro_rosso,15,15,0,56,+1 Lap,15
2008,3,bahrain,davidson,super_aguri,16,21,0,56,+1 Lap,14
2008,3,bahrain,sato,super_aguri,17,22,0,56,+1 Lap,20
2008,3,bahrain,coulthard,red_bull,18,17,0,56,+1 Lap,16
2008,3,bahrain,sutil,force_india,19,20,0,56,+2 Laps,18
2008,3,bahrain,piquet_jr,renault,20,14,0,40,Gearbox,12
2008,3,bahrain,button,honda,21,9,0,19,Collision,21
2008,3,bahrain,vettel,toro_rosso,22,19,0,0,Engine,
2008,4,catalunya,raikkonen,ferrari,1,1,10,66,Finished,1
2008,4,catalunya,massa,ferrari,2,3,8,66,Finished,2
2008,4,catalunya,hamilton,mclaren,3,5,6,66,Finished,3
2008,4,catalunya,kubica,bmw_sauber,4,4,5,66,Finished,4
2008,4,catalunya,webber,red_bull,5,7,4,66,Finished,8
2008,4,catalunya,button,honda,6,13,3,66,Finished,5
2008,4,catalunya,nakajima,williams,7,12,2,66,Finished,15
2008,4,catalunya,trulli,toyota,8,8,1,66,Finished,10
2008,4,catalunya,heidfeld,bmw_sauber,9,9,0,66,Finished,7
2008,4,catalunya,fisichella,force_india,10,19,0,65,+1 Lap,14
2008,4,catalunya,glock,toyota,11,14,0,65,+1 Lap,12
2008,4,catalunya,coulthard,red_bull,12,17,0,65,+1 Lap,11
2008,4,catalunya,sato,super_aguri,13,22,0,65,+1 Lap,17
2008,4,catalunya,rosberg,williams,14,15,0,41,Engine,13
2008,4,catalunya,alonso,renault,15,2,0,34,Engine,9
2008,4,catalunya,barrichello,honda,16,11,0,34,Collision,16
2008,4,catalunya,kovalainen,mclaren,17,6,0,21,Accident,6
2008,4,catalunya,davidson,super_aguri,18,21,0,8,Radiator,20
2008,4,catalunya,bourdais,toro_rosso,19,16,0,7,Collision,19
2008,4,catalunya,piquet_jr,renault,20,10,0,6,Collision,18
2008,4,catalunya,sutil,force_india,21,20,0,0,Collision,
2008,4,catalunya,vettel,toro_rosso,22,18,0,0,Collision,
2008,5,istanbul,massa,ferrari,1,1,10,58,Finished,3
2008,5,istanbul,hamilton,mclaren,2,3,8,58,Finished,2
2008,5,istanbul,raikkonen,ferrari,3,4,6,58,Finished,1
2008,5,istanbul,kubica,bmw_sauber,4,5,5,58,Finished,4
2008,5,istanbul,heidfeld,bmw_sauber,5,9,4,58,Finished,5
2008,5,istanbul,alonso,renault,6,7,3,58,Finished,6
2008,5,istanbul,webber,red_bull,7,6,2,58,Finished,7
2008,5,istanbul,rosberg,williams,8,11,1,58,Finished,9
2008,5,istanbul,coulthard,red_bull,9,10,0,58,Finished,12
2008,5,istanbul,trulli,toyota,10,8,0,58,Finished,11
2008,5,istanbul,button,honda,11,13,0,57,+1 Lap,13
2008,5,istanbul,kovalainen,mclaren,12,2,0,57,+1 Lap,8
2008,5,istanbul,glock,toyota,13,15,0,57,+1 Lap,16
2008,5,istanbul,barrichello,honda,14,12,0,57,+1 Lap,14
2008,5,istanbul,piquet_jr,renault,15,17,0,57,+1 Lap,10
2008,5,istanbul,sutil,force_india,16,19,0,57,+1 Lap,18
2008,5,istanbul,vettel,toro_rosso,17,14,0,57,+1 Lap,15
2008,5,istanbul,bourdais,toro_rosso,18,18,0,24,Suspension,17
2008,5,istanbul,nakajima,williams,19,16,0,1,Collision,
2008,5,istanbul,fisichella,force_india,20,20,0,0,Collision,
2008,6,monaco,hamilton,mclaren,1,3,10,76,Finished,6
2008,6,monaco,kubica,bmw_sauber,2,5,8,76,Finished,5
2008,6,monaco,massa,ferrari,3,1,6,76,Finished,4
2008,6,monaco,webber,red_bull,4,9,5,76,Finished,8
2008,6,monaco,vettel,toro_rosso,5,19,4,76,Finished,7
2008,6,monaco,barrichello,honda,6,14,3,76,Finished,9
2008,6,monaco,nakajima,williams,7,13,2,76,Finished,13
2008,6,monaco,kovalainen,mclaren,8,4,1,76,Finished,2
2008,6,monaco,raikkonen,ferrari,9,2,0,76,Finished,1
2008,6,monaco,alonso,renault,10,7,0,75,+1 Lap,3
2008,6,monaco,button,honda,11,11,0,75,+1 Lap,10
2008,6,monaco,glock,toyota,12,10,0,75,+1 Lap,11
2008,6,monaco,trulli,toyota,13,8,0,75,+1 Lap,12
2008,6,monaco,heidfeld,bmw_sauber,14,12,0,72,+4 Laps,14
2008,6,monaco,sutil,force_india,15,18,0,67,Collision,16
2008,6,monaco,rosberg,williams,16,6,0,59,Accident,15
2008,6,monaco,piquet_jr,renault,17,17,0,47,Accident,17
2008,6,monaco,fisichella,force_india,18,20,0,36,Gearbox,18
2008,6,monaco,coulthard,red_bull,19,15,0,7,Accident,20
2008,6,monaco,bourdais,toro_rosso,20,16,0,7,Collision,19
2008,7,villeneuve,kubica,bmw_sauber,1,2,10,70,Finished,4
2008,7,villeneuve,heidfeld,bmw_sauber,2,8,8,70,Finished,2
2008,7,villeneuve,coulthard,red_bull,3,13,6,70,Finished,7
2008,7,villeneuve,glock,toyota,4,11,5,70,Finished,17
2008,7,villeneuve,massa,ferrari,5,6,4,70,Finished,6
2008,7,villeneuve,trulli,toyota,6,14,3,70,Finished,15
2008,7,villeneuve,barrichello,honda,7,9,2,70,Finished,10
2008,7,villeneuve,vettel,toro_rosso,8,19,1,70,Finished,12
2008,7,villeneuve,kovalainen,mclaren,9,7,0,70,Finished,11
2008,7,villeneuve,rosberg,williams,10,5,0,70,Finished,5
2008,7,villeneuve,button,honda,11,20,0,70,Finished,19
2008,7,villeneuve,webber,red_bull,12,10,0,70,Finished,8
2008,7,villeneuve,bourdais,toro_rosso,13,18,0,69,+1 Lap,13
2008,7,villeneuve,fisichella,force_india,14,17,0,51,Spun off,16
2008,7,villeneuve,nakajima,williams,15,12,0,46,Accident,14
2008,7,villeneuve,alonso,renault,16,4,0,44,Spun off,9
2008,7,villeneuve,piquet_jr,renault,17,15,0,43,Brakes,18
2008,7,villeneuve,raikkonen,ferrari,18,3,0,19,Collision,1
2008,7,villeneuve,hamilton,mclaren,19,1,0,19,Collision,3
2008,7,villeneuve,sutil,force_india,20,16,0,13,Gearbox,20
2008,8,magny_cours,massa,ferrari,1,2,10,70,Finished,2
2008,8,magny_cours,raikkonen,ferrari,2,1,8,70,Finished,1
2008,8,magny_cours,trulli,toyota,3,4,6,70,Finished,7
2008,8,magny_cours,kovalainen,mclaren,4,10,5,70,Finished,3
2008,8,magny_cours,kubica,bmw_sauber,5,5,4,70,Finished,4
2008,8,magny_cours,webber,red_bull,6,6,3,70,Finished,6
2008,8,magny_cours,piquet_jr,renault,7,9,2,70,Finished,10
2008,8,magny_cours,alonso,renault,8,3,1,70,Finished,8
2008,8,magny_cours,coulthard,red_bull,9,7,0,70,Finished,12
2008,8,magny_cours,hamilton,mclaren,10,13,0,70,Finished,5
2008,8,magny_cours,glock,toyota,11,8,0,70,Finished,13
2008,8,magny_cours,vettel,toro_rosso,12,12,0,70,Finished,11
2008,8,magny_cours,heidfeld,bmw_sauber,13,11,0,70,Finished,9
2008,8,magny_cours,barrichello,honda,14,20,0,69,+1 Lap,14
2008,8,magny_cours,nakajima,williams,15,15,0,69,+1 Lap,15
2008,8,magny_cours,rosberg,williams,16,19,0,69,+1 Lap,17
2008,8,magny_cours,bourdais,toro_rosso,17,14,0,69,+1 Lap,16
2008,8,magny_cours,fisichella,force_india,18,17,0,69,+1 Lap,19
2008,8,magny_cours,sutil,force_india,19,18,0,69,+1 Lap,18
2008,8,magny_cours,button,honda,20,16,0,16,Collision,20
2008,9,silverstone,hamilton,mclaren,1,4,10,60,Finished,3
2008,9,silverstone,heidfeld,bmw_sauber,2,5,8,60,Finished,2
2008,9,silverstone,barrichello,honda,3,16,6,60,Finished,11
2008,9,silverstone,raikkonen,ferrari,4,3,5,59,+1 Lap,1
2008,9,silverstone,kovalainen,mclaren,5,1,4,59,+1 Lap,5
2008,9,silverstone,alonso,renault,6,6,3,59,+1 Lap,6
2008,9,silverstone,trulli,toyota,7,14,2,59,+1 Lap,13
2008,9,silverstone,nakajima,williams,8,15,1,59,+1 Lap,14
2008,9,silverstone,rosberg,williams,9,20,0,59,+1 Lap,16
2008,9,silverstone,webber,red_bull,10,2,0,59,+1 Lap,4
2008,9,silverstone,bourdais,toro_rosso,11,13,0,59,+1 Lap,9
2008,9,silverstone,glock,toyota,12,12,0,59,+1 Lap,15
2008,9,silverstone,massa,ferrari,13,9,0,58,+2 Laps,8
2008,9,silverstone,kubica,bmw_sauber,14,10,0,39,Spun off,12
2008,9,silverstone,button,honda,15,17,0,38,Spun off,10
2008,9,silverstone,piquet_jr,renault,16,7,0,35,Spun off,7
2008,9,silverstone,fisichella,force_india,17,19,0,16,Spun off,17
2008,9,silverstone,sutil,force_india,18,18,0,10,Spun off,18
2008,9,silverstone,vettel,toro_rosso,19,8,0,0,Collision,
2008,9,silverstone,coulthard,red_bull,20,11,0,0,Collision,
2008,10,hockenheimring,hamilton,mclaren,1,1,10,67,Finished,2
2008,10,hockenheimring,piquet_jr,renault,2,17,8,67,Finished,9
2008,10,hockenheimring,massa,ferrari,3,2,6,67,Finished,5
2008,10,hockenheimring,heidfeld,bmw_sauber,4,12,5,67,Finished,1
2008,10,hockenheimring,kovalainen,mclaren,5,3,4,67,Finished,4
2008,10,hockenheimring,raikkonen,ferrari,6,6,3,67,Finished,3
2008,10,hockenheimring,kubica,bmw_sauber,7,7,2,67,Finished,6
2008,10,hockenheimring,vettel,toro_rosso,8,9,1,67,Finished,8
2008,10,hockenheimring,trulli,toyota,9,4,0,67,Finished,12
2008,10,hockenheimring,rosberg,williams,10,13,0,67,Finished,15
2008,10,hockenheimring,alonso,renault,11,5,0,67,Finished,13
2008,10,hockenheimring,bourdais,toro_rosso,12,15,0,67,Finished,10
2008,10,hockenheimring,coulthard,red_bull,13,10,0,67,Finished,11
2008,10,hockenheimring,nakajima,williams,14,16,0,67,Finished,17
2008,10,hockenheimring,sutil,force_india,15,19,0,67,Finished,18
2008,10,hockenheimring,fisichella,force_india,16,20,0,67,Finished,20
2008,10,hockenheimring,button,honda,17,14,0,66,+1 Lap,16
2008,10,hockenheimring,barrichello,honda,18,18,0,50,Collision,19
2008,10,hockenheimring,webber,red_bull,19,8,0,40,Engine,14
2008,10,hockenheimring,glock,toyota,20,11,0,35,Suspension,7
2008,11,hungaroring,kovalainen,mclaren,1,2,10,70,Finished,7
2008,11,hungaroring,glock,toyota,2,5,8,70,Finished,6
2008,11,hungaroring,raikkonen,ferrari,3,6,6,70,Finished,1
2008,11,hungaroring,alonso,renault,4,7,5,70,Finished,8
2008,11,hungaroring,hamilton,mclaren,5,1,4,70,Finished,3
2008,11,hungaroring,piquet_jr,renault,6,10,3,70,Finished,4
2008,11,hungaroring,trulli,toyota,7,9,2,70,Finished,5
2008,11,hungaroring,kubica,bmw_sauber,8,4,1,70,Finished,9
2008,11,hungaroring,webber,red_bull,9,8,0,70,Finished,10
2008,11,hungaroring,heidfeld,bmw_sauber,10,15,0,70,Finished,11
2008,11,hungaroring,coulthard,red_bull,11,13,0,70,Finished,16
2008,11,hungaroring,button,honda,12,12,0,69,+1 Lap,13
2008,11,hungaroring,nakajima,williams,13,16,0,69,+1 Lap,18
2008,11,hungaroring,rosberg,williams,14,14,0,69,+1 Lap,12
2008,11,hungaroring,fisichella,force_india,15,18,0,69,+1 Lap,15
2008,11,hungaroring,barrichello,honda,16,17,0,68,+2 Laps,14
2008,11,hungaroring,massa,ferrari,17,3,0,67,Engine,2
2008,11,hungaroring,bourdais,toro_rosso,18,19,0,67,+3 Laps,17
2008,11,hungaroring,sutil,force_india,19,20,0,62,Brakes,19
2008,11,hungaroring,vettel,toro_rosso,20,11,0,22,Overheating,20
2008,12,valencia,massa,ferrari,1,1,10,57,Finished,1
2008,12,valencia,hamilton,mclaren,2,2,8,57,Finished,2
2008,12,valencia,kubica,bmw_sauber,3,3,6,57,Finished,4
2008,12,valencia,kovalainen,mclaren,4,5,5,57,Finished,3
2008,12,valencia,trulli,toyota,5,7,4,57,Finished,12
2008,12,valencia,vettel,toro_rosso,6,6,3,57,Finished,6
2008,12,valencia,glock,toyota,7,13,2,57,Finished,8
2008,12,valencia,rosberg,williams,8,9,1,57,Finished,10
2008,12,valencia,heidfeld,bmw_sauber,9,8,0,57,Finished,7
2008,12,valencia,bourdais,toro_rosso,10,10,0,57,Finished,11
2008,12,valencia,piquet_jr,renault,11,15,0,57,Finished,9
2008,12,valencia,webber,red_bull,12,14,0,56,+1 Lap,14
2008,12,valencia,button,honda,13,16,0,56,+1 Lap,18
2008,12,valencia,fisichella,force_india,14,18,0,56,+1 Lap,15
2008,12,valencia,nakajima,williams,15,11,0,56,+1 Lap,13
2008,12,valencia,barrichello,honda,16,19,0,56,+1 Lap,16
2008,12,valencia,coulthard,red_bull,17,17,0,56,+1 Lap,19
2008,12,valencia,raikkonen,ferrari,18,4,0,45,Engine,5
2008,12,valencia,sutil,force_india,19,20,0,41,Accident,17
2008,12,valencia,alonso,renault,20,12,0,0,Collision,
2008,13,spa,massa,ferrari,1,2,10,44,Finished,3
2008,13,spa,heidfeld,bmw_sauber,2,5,8,44,Finished,7
2008,13,spa,hamilton,mclaren,3,1,6,44,Finished,2
2008,13,spa,alonso,renault,4,6,5,44,Finished,9
2008,13,spa,vettel,toro_rosso,5,10,4,44,Finished,8
2008,13,spa,kubica,bmw_sauber,6,8,3,44,Finished,5
2008,13,spa,bourdais,toro_rosso,7,9,2,44,Finished,6
2008,13,spa,webber,red_bull,8,7,1,44,Finished,10
2008,13,spa,glock,toyota,9,13,0,44,Finished,12
2008,13,spa,kovalainen,mclaren,10,3,0,43,Gearbox,4
2008,13,spa,coulthard,red_bull,11,14,0,43,+1 Lap,11
2008,13,spa,rosberg,williams,12,15,0,43,+1 Lap,15
2008,13,spa,sutil,force_india,13,18,0,43,+1 Lap,13
2008,13,spa,nakajima,williams,14,19,0,43,+1 Lap,17
2008,13,spa,button,honda,15,17,0,43,+1 Lap,16
2008,13,spa,trulli,toyota,16,11,0,43,+1 Lap,14
2008,13,spa,fisichella,force_india,17,20,0,43,+1 Lap,19
2008,13,spa,raikkonen,ferrari,18,4,0,42,Spun off,1
2008,13,spa,barrichello,honda,19,16,0,19,Gearbox,20
2008,13,spa,piquet_jr,renault,20,12,0,13,Spun off,18
2008,14,monza,vettel,toro_rosso,1,1,10,53,Finished,14
2008,14,monza,kovalainen,mclaren,2,2,8,53,Finished,13
2008,14,monza,kubica,bmw_sauber,3,11,6,53,Finished,12
2008,14,monza,alonso,renault,4,8,5,53,Finished,9
2008,14,monza,heidfeld,bmw_sauber,5,10,4,53,Finished,6
2008,14,monza,massa,ferrari,6,6,3,53,Finished,4
2008,14,monza,hamilton,mclaren,7,15,2,53,Finished,5
2008,14,monza,webber,red_bull,8,3,1,53,Finished,3
2008,14,monza,raikkonen,ferrari,9,14,0,53,Finished,1
2008,14,monza,piquet_jr,renault,10,17,0,53,Finished,16
2008,14,monza,glock,toyota,11,9,0,53,Finished,8
2008,14,monza,nakajima,williams,12,18,0,53,Finished,11
2008,14,monza,trulli,toyota,13,7,0,53,Finished,15
2008,14,monza,rosberg,williams,14,5,0,53,Finished,10
2008,14,monza,button,honda,15,19,0,53,Finished,7
2008,14,monza,coulthard,red_bull,16,13,0,52,+1 Lap,17
2008,14,monza,barrichello,honda,17,16,0,52,+1 Lap,19
2008,14,monza,bourdais,toro_rosso,18,4,0,52,+1 Lap,2
2008,14,monza,sutil,force_india,19,20,0,51,+2 Laps,18
2008,14,monza,fisichella,force_india,20,12,0,11,Accident,20
2008,15,marina_bay,alonso,renault,1,15,10,61,Finished,3
2008,15,marina_bay,rosberg,williams,2,8,8,61,Finished,5
2008,15,marina_bay,hamilton,mclaren,3,2,6,61,Finished,4
2008,15,marina_bay,glock,toyota,4,7,5,61,Finished,8
2008,15,marina_bay,vettel,toro_rosso,5,6,4,61,Finished,9
2008,15,marina_bay,heidfeld,bmw_sauber,6,9,3,61,Finished,11
2008,15,marina_bay,coulthard,red_bull,7,14,2,61,Finished,13
2008,15,marina_bay,nakajima,williams,8,10,1,61,Finished,10
2008,15,marina_bay,button,honda,9,12,0,61,Finished,15
2008,15,marina_bay,kovalainen,mclaren,10,5,0,61,Finished,12
2008,15,marina_bay,kubica,bmw_sauber,11,4,0,61,Finished,6
2008,15,marina_bay,bourdais,toro_rosso,12,17,0,61,Finished,14
2008,15,marina_bay,massa,ferrari,13,1,0,61,Finished,2
2008,15,marina_bay,fisichella,force_india,14,20,0,61,Finished,16
2008,15,marina_bay,raikkonen,ferrari,15,3,0,57,Accident,1
2008,15,marina_bay,trulli,toyota,16,11,0,50,Hydraulics,7
2008,15,marina_bay,sutil,force_india,17,19,0,49,Accident,18
2008,15,marina_bay,webber,red_bull,18,13,0,29,Transmission,17
2008,15,marina_bay,barrichello,honda,19,18,0,14,Mechanical,19
2008,15,marina_bay,piquet_jr,renault,20,16,0,13,Accident,20
2008,16,fuji,alonso,renault,1,4,10,67,Finished,3
2008,16,fuji,kubica,bmw_sauber,2,6,8,67,Finished,7
2008,16,fuji,raikkonen,ferrari,3,2,6,67,Finished,2
2008,16,fuji,piquet_jr,renault,4,12,5,67,Finished,4
2008,16,fuji,trulli,toyota,5,7,4,67,Finished,9
2008,16,fuji,vettel,toro_rosso,6,9,3,67,Finished,12
2008,16,fuji,massa,ferrari,7,5,2,67,Finished,1
2008,16,fuji,webber,red_bull,8,13,1,67,Finished,13
2008,16,fuji,heidfeld,bmw_sauber,9,16,0,67,Finished,8
2008,16,fuji,bourdais,toro_rosso,10,10,0,67,Finished,6
2008,16,fuji,rosberg,williams,11,15,0,67,Finished,10
2008,16,fuji,hamilton,mclaren,12,1,0,67,Finished,11
2008,16,fuji,barrichello,honda,13,17,0,66,+1 Lap,16
2008,16,fuji,button,honda,14,18,0,66,+1 Lap,17
2008,16,fuji,nakajima,williams,15,14,0,66,+1 Lap,15
2008,16,fuji,fisichella,force_india,16,20,0,21,Gearbox,19
2008,16,fuji,kovalainen,mclaren,17,3,0,16,Engine,5
2008,16,fuji,sutil,force_india,18,19,0,8,Tyre,18
2008,16,fuji,glock,toyota,19,8,0,6,Driver Seat,14
2008,16,fuji,coulthard,red_bull,20,11,0,0,Collision,
2008,17,shanghai,hamilton,mclaren,1,1,10,56,Finished,1
2008,17,shanghai,massa,ferrari,2,3,8,56,Finished,4
2008,17,shanghai,raikkonen,ferrari,3,2,6,56,Finished,2
2008,17,shanghai,alonso,renault,4,4,5,56,Finished,5
2008,17,shanghai,heidfeld,bmw_sauber,5,9,4,56,Finished,3
2008,17,shanghai,kubica,bmw_sauber,6,11,3,56,Finished,7
2008,17,shanghai,glock,toyota,7,12,2,56,Finished,6
2008,17,shanghai,piquet_jr,renault,8,10,1,56,Finished,8
2008,17,shanghai,vettel,toro_rosso,9,6,0,56,Finished,9
2008,17,shanghai,coulthard,red_bull,10,15,0,56,Finished,14
2008,17,shanghai,barrichello,honda,11,13,0,56,Finished,16
2008,17,shanghai,nakajima,williams,12,17,0,56,Finished,17
2008,17,shanghai,bourdais,toro_rosso,13,8,0,56,Finished,12
2008,17,shanghai,webber,red_bull,14,16,0,56,Finished,13
2008,17,shanghai,rosberg,williams,15,14,0,55,+1 Lap,10
2008,17,shanghai,button,honda,16,18,0,55,+1 Lap,15
2008,17,shanghai,fisichella,force_india,17,20,0,55,+1 Lap,18
2008,17,shanghai,kovalainen,mclaren,18,5,0,49,Hydraulics,11
2008,17,shanghai,sutil,force_india,19,19,0,13,Engine,19
2008,17,shanghai,trulli,toyota,20,7,0,2,Collision,20
2008,18,interlagos,massa,ferrari,1,1,10,71,Finished,1
2008,18,interlagos,alonso,renault,2,6,8,71,Finished,8
2008,18,interlagos,raikkonen,ferrari,3,3,6,71,Finished,3
2008,18,interlagos,vettel,toro_rosso,4,7,5,71,Finished,7
2008,18,interlagos,hamilton,mclaren,5,4,4,71,Finished,4
2008,18,interlagos,glock,toyota,6,10,3,71,Finished,2
2008,18,interlagos,kovalainen,mclaren,7,5,2,71,Finished,6
2008,18,interlagos,trulli,toyota,8,2,1,71,Finished,5
2008,18,interlagos,webber,red_bull,9,12,0,71,Finished,14
2008,18,interlagos,heidfeld,bmw_sauber,10,8,0,70,+1 Lap,10
2008,18,interlagos,kubica,bmw_sauber,11,13,0,70,+1 Lap,9
2008,18,interlagos,rosberg,williams,12,18,0,70,+1 Lap,12
2008,18,interlagos,button,honda,13,17,0,70,+1 Lap,11
2008,18,interlagos,bourdais,toro_rosso,14,9,0,70,+1 Lap,13
2008,18,interlagos,barrichello,honda,15,15,0,70,+1 Lap,16
2008,18,interlagos,sutil,force_india,16,20,0,69,+2 Laps,17
2008,18,interlagos,nakajima,williams,17,16,0,69,+2 Laps,18
2008,18,interlagos,fisichella,force_india,18,19,0,69,+2 Laps,15
2008,18,interlagos,piquet_jr,renault,19,11,0,0,Accident,
2008,18,interlagos,coulthard,red_bull,20,14,0,0,Collision,
