season,round,circuitId,driverId,position,grid,points,laps,status,fastestLapRank
2025,4,bahrain,sainz,19,8,0,45,Retired,11
2025,4,bahrain,hulkenberg,20,16,0,0,Disqualified,
2025,5,jeddah,piastri,1,2,25,50,Finished,3
2025,5,jeddah,max_verstappen,2,1,18,50,Finished,4
2025,5,jeddah,leclerc,3,4,15,50,Finished,2
2025,5,jeddah,norris,4,10,12,50,Finished,1
2025,5,jeddah,russell,5,3,10,50,Finished,9
2025,5,jeddah,antonelli,6,5,8,50,Finished,5
2025,5,jeddah,hamilton,7,7,6,50,Finished,7
2025,5,jeddah,sainz,8,6,4,50,Finished,6
2025,5,jeddah,albon,9,11,2,50,Finished,16
2025,5,jeddah,hadjar,10,14,1,50,Finished,14
2025,5,jeddah,alonso,11,13,0,50,Finished,11
2025,5,jeddah,lawson,12,12,0,50,Finished,10
2025,5,jeddah,bearman,13,15,0,50,Finished,13
2025,5,jeddah,ocon,14,19,0,50,Finished,17
2025,5,jeddah,hulkenberg,15,18,0,49,Lapped,15
2025,5,jeddah,stroll,16,16,0,49,Lapped,8
2025,5,jeddah,doohan,17,17,0,49,Lapped,12
2025,5,jeddah,bortoleto,18,20,0,49,Lapped,18
2025,5,jeddah,tsunoda,19,8,0,1,Retired,
2025,5,jeddah,gasly,20,9,0,0,Retired,
2025,6,miami,piastri,1,4,25,57,Finished,2
2025,6,miami,norris,2,2,18,57,Finished,1
2025,6,miami,russell,3,5,15,57,Finished,3
2025,6,miami,max_verstappen,4,1,12,57,Finished,5
2025,6,miami,albon,5,7,10,57,Finished,6
2025,6,miami,antonelli,6,3,8,57,Finished,9
2025,6,miami,leclerc,7,8,6,57,Finished,4
2025,6,miami,hamilton,8,12,4,57,Finished,7
2025,6,miami,sainz,9,6,2,57,Finished,8
2025,6,miami,tsunoda,10,10,1,57,Finished,10
2025,6,miami,hadjar,11,11,0,57,Finished,11
2025,6,miami,ocon,12,9,0,57,Finished,13
2025,6,miami,gasly,13,20,0,57,Finished,14
2025,6,miami,hulkenberg,14,16,0,56,Lapped,12
2025,6,miami,alonso,15,17,0,56,Lapped,15
2025,6,miami,stroll,16,18,0,56,Lapped,16
2025,6,miami,lawson,17,15,0,36,Retired,17
2025,6,miami,bortoleto,18,13,0,30,Retired,18
2025,6,miami,bearman,19,19,0,27,Retired,19
2025,6,miami,doohan,20,14,0,0,Retired,
2025,7,imola,max_verstappen,1,2,25,63,Finished,1
2025,7,imola,norris,2,4,18,63,Finished,4
2025,7,imola,piastri,3,1,15,63,Finished,5
2025,7,imola,hamilton,4,12,12,63,Finished,2
2025,7,imola,albon,5,7,10,63,Finished,3
2025,7,imola,leclerc,6,11,8,63,Finished,6
2025,7,imola,russell,7,3,6,63,Finished,9
2025,7,imola,sainz,8,6,4,63,Finished,10
2025,7,imola,hadjar,9,9,2,63,Finished,7
2025,7,imola,tsunoda,10,20,1,63,Finished,12
2025,7,imola,alonso,11,5,0,63,Finished,11
2025,7,imola,hulkenberg,12,17,0,63,Finished,15
2025,7,imola,gasly,13,10,0,63,Finished,14
2025,7,imola,lawson,14,15,0,63,Finished,16
2025,7,imola,stroll,15,8,0,63,Finished,17
2025,7,imola,colapinto,16,16,0,63,Finished,13
2025,7,imola,bearman,17,19,0,63,Finished,8
2025,7,imola,bortoleto,18,14,0,63,Finished,19
2025,7,imola,antonelli,19,13,0,44,Retired,18
2025,7,imola,ocon,20,18,0,27,Retired,20
2025,8,monaco,norris,1,1,25,78,Finished,1
2025,8,monaco,leclerc,2,2,18,78,Finished,6
2025,8,monaco,piastri,3,3,15,78,Finished,4
2025,8,monaco,max_verstappen,4,4,12,78,Finished,8
2025,8,monaco,hamilton,5,7,10,78,Finished,7
2025,8,monaco,hadjar,6,5,8,77,Lapped,19
2025,8,monaco,ocon,7,8,6,77,Lapped,14
2025,8,monaco,lawson,8,9,4,77,Lapped,17
2025,8,monaco,albon,9,10,2,76,Lapped,9
2025,8,monaco,sainz,10,11,1,76,Lapped,5
2025,8,monaco,russell,11,14,0,76,Lapped,2
2025,8,monaco,bearman,12,20,0,76,Lapped,10
2025,8,monaco,colapinto,13,18,0,76,Lapped,16
2025,8,monaco,bortoleto,14,16,0,76,Lapped,12
2025,8,monaco,stroll,15,19,0,76,Lapped,11
2025,8,monaco,hulkenberg,16,13,0,76,Lapped,15
2025,8,monaco,tsunoda,17,12,0,76,Lapped,13
2025,8,monaco,antonelli,18,15,0,75,Lapped,3
2025,8,monaco,alonso,19,6,0,36,Retired,18
2025,8,monaco,gasly,20,17,0,7,Retired,20
2025,9,catalunya,piastri,1,1,25,66,Finished,1
2025,9,catalunya,norris,2,2,18,66,Finished,2
2025,9,catalunya,leclerc,3,7,15,66,Finished,5
2025,9,catalunya,russell,4,4,12,66,Finished,4
2025,9,catalunya,hulkenberg,5,15,10,66,Finished,6
2025,9,catalunya,hamilton,6,5,8,66,Finished,7
2025,9,catalunya,hadjar,7,9,6,66,Finished,8
2025,9,catalunya,gasly,8,8,4,66,Finished,9
2025,9,catalunya,alonso,9,10,2,66,Finished,11
2025,9,catalunya,max_verstappen,10,3,1,66,Finished,3
2025,9,catalunya,lawson,11,13,0,66,Finished,18
2025,9,catalunya,bortoleto,12,12,0,66,Finished,13
2025,9,catalunya,tsunoda,13,19,0,66,Finished,10
2025,9,catalunya,sainz,14,17,0,66,Finished,17
2025,9,catalunya,colapinto,15,18,0,66,Finished,14
2025,9,catalunya,ocon,16,16,0,66,Finished,15
2025,9,catalunya,bearman,17,14,0,66,Finished,16
2025,9,catalunya,antonelli,18,6,0,53,Retired,12
2025,9,catalunya,albon,19,11,0,27,Retired,19
2025,10,villeneuve,russell,1,1,25,70,Finished,1
2025,10,villeneuve,max_verstappen,2,2,18,70,Finished,5
2025,10,villeneuve,antonelli,3,4,15,70,Finished,7
2025,10,villeneuve,piastri,4,3,12,70,Finished,3
2025,10,villeneuve,leclerc,5,8,10,70,Finished,4
2025,10,villeneuve,hamilton,6,5,8,70,Finished,9
2025,10,villeneuve,alonso,7,6,6,70,Finished,12
2025,10,villeneuve,hulkenberg,8,11,4,70,Finished,14
2025,10,villeneuve,ocon,9,14,2,69,Lapped,8
2025,10,villeneuve,sainz,10,16,1,69,Lapped,6
2025,10,villeneuve,bearman,11,13,0,69,Lapped,15
2025,10,villeneuve,tsunoda,12,18,0,69,Lapped,13
2025,10,villeneuve,colapinto,13,10,0,69,Lapped,17
2025,10,villeneuve,bortoleto,14,15,0,69,Lapped,16
2025,10,villeneuve,gasly,15,20,0,69,Lapped,11
2025,10,villeneuve,hadjar,16,12,0,69,Lapped,19
2025,10,villeneuve,stroll,17,17,0,69,Lapped,10
2025,10,villeneuve,norris,18,7,0,66,Retired,2
2025,10,villeneuve,lawson,19,19,0,53,Retired,20
2025,10,villeneuve,albon,20,9,0,46,Retired,18
2025,11,red_bull_ring,norris,1,1,25,70,Finished,2
2025,11,red_bull_ring,piastri,2,3,18,70,Finished,1
2025,11,red_bull_ring,leclerc,3,2,15,70,Finished,4
2025,11,red_bull_ring,hamilton,4,4,12,70,Finished,3
2025,11,red_bull_ring,russell,5,5,10,70,Finished,7
2025,11,red_bull_ring,lawson,6,6,8,70,Finished,14
2025,11,red_bull_ring,alonso,7,11,6,69,Lapped,12
2025,11,red_bull_ring,bortoleto,8,8,4,69,Lapped,6
2025,11,red_bull_ring,hulkenberg,9,20,2,69,Lapped,8
2025,11,red_bull_ring,ocon,10,17,1,69,Lapped,9
2025,11,red_bull_ring,bearman,11,15,0,69,Lapped,13
2025,11,red_bull_ring,hadjar,12,13,0,69,Lapped,16
2025,11,red_bull_ring,gasly,13,10,0,69,Lapped,15
2025,11,red_bull_ring,stroll,14,16,0,69,Lapped,5
2025,11,red_bull_ring,colapinto,15,14,0,69,Lapped,10
2025,11,red_bull_ring,tsunoda,16,18,0,68,Lapped,11
2025,11,red_bull_ring,albon,17,12,0,15,Retired,17
2025,11,red_bull_ring,max_verstappen,18,7,0,0,Retired,
2025,11,red_bull_ring,antonelli,19,9,0,0,Retired,
2025,11,red_bull_ring,sainz,20,19,0,0,Did not start,
2025,12,silverstone,norris,1,3,25,52,Finished,2
2025,12,silverstone,piastri,2,2,18,52,Finished,1
2025,12,silverstone,hulkenberg,3,19,15,52,Finished,14
2025,12,silverstone,hamilton,4,5,12,52,Finished,3
2025,12,silverstone,max_verstappen,5,1,10,52,Finished,5
2025,12,silverstone,gasly,6,8,8,52,Finished,8
2025,12,silverstone,stroll,7,17,6,52,Finished,15
2025,12,silverstone,albon,8,13,4,52,Finished,4
2025,12,silverstone,alonso,9,7,2,52,Finished,6
2025,12,silverstone,russell,10,4,1,52,Finished,11
2025,12,silverstone,bearman,11,18,0,52,Finished,13
2025,12,silverstone,sainz,12,9,0,52,Finished,7
2025,12,silverstone,ocon,13,14,0,52,Finished,9
2025,12,silverstone,leclerc,14,6,0,52,Finished,10
2025,12,silverstone,tsunoda,15,11,0,51,Lapped,12
2025,12,silverstone,antonelli,16,10,0,23,Retired,17
2025,12,silverstone,hadjar,17,12,0,17,Retired,16
2025,12,silverstone,bortoleto,18,16,0,3,Retired,18
2025,12,silverstone,lawson,19,15,0,0,Retired,
2025,12,silverstone,colapinto,20,20,0,0,Did not start,
2025,13,spa,piastri,1,2,25,44,Finished,4
2025,13,spa,norris,2,1,18,44,Finished,3
2025,13,spa,leclerc,3,3,15,44,Finished,9
2025,13,spa,max_verstappen,4,4,12,44,Finished,7
2025,13,spa,russell,5,6,10,44,Finished,11
2025,13,spa,albon,6,5,8,44,Finished,15
2025,13,spa,hamilton,7,18,6,44,Finished,10
2025,13,spa,lawson,8,9,4,44,Finished,12
2025,13,spa,bortoleto,9,10,2,44,Finished,16
2025,13,spa,gasly,10,13,1,44,Finished,17
2025,13,spa,bearman,11,12,0,44,Finished,13
2025,13,spa,hulkenberg,12,14,0,44,Finished,2
2025,13,spa,tsunoda,13,7,0,44,Finished,19
2025,13,spa,stroll,14,16,0,44,Finished,18
2025,13,spa,ocon,15,11,0,44,Finished,14
2025,13,spa,antonelli,16,19,0,44,Finished,1
2025,13,spa,alonso,17,20,0,44,Finished,5
2025,13,spa,sainz,18,17,0,44,Finished,6
2025,13,spa,colapinto,19,15,0,44,Finished,8
2025,13,spa,hadjar,20,8,0,43,Lapped,20
2025,14,hungaroring,norris,1,3,25,70,Finished,5
2025,14,hungaroring,piastri,2,2,18,70,Finished,2
2025,14,hungaroring,russell,3,4,15,70,Finished,1
2025,14,hungaroring,leclerc,4,1,12,70,Finished,9
2025,14,hungaroring,alonso,5,5,10,70,Finished,8
2025,14,hungaroring,bortoleto,6,7,8,70,Finished,11
2025,14,hungaroring,stroll,7,6,6,70,Finished,12
2025,14,hungaroring,lawson,8,9,4,70,Finished,10
2025,14,hungaroring,max_verstappen,9,8,2,70,Finished,3
2025,14,hungaroring,antonelli,10,15,1,69,Lapped,13
2025,14,hungaroring,hadjar,11,10,0,69,Lapped,15
2025,14,hungaroring,hamilton,12,12,0,69,Lapped,7
2025,14,hungaroring,hulkenberg,13,18,0,69,Lapped,6
2025,14,hungaroring,sainz,14,13,0,69,Lapped,4
2025,14,hungaroring,albon,15,19,0,69,Lapped,14
2025,14,hungaroring,ocon,16,17,0,69,Lapped,19
2025,14,hungaroring,tsunoda,17,20,0,69,Lapped,17
2025,14,hungaroring,colapinto,18,14,0,69,Lapped,16
2025,14,hungaroring,gasly,19,16,0,69,Lapped,18
2025,14,hungaroring,bearman,20,11,0,48,Retired,20
2025,15,zandvoort,piastri,1,1,25,72,Finished,1
2025,15,zandvoort,max_verstappen,2,3,18,72,Finished,3
2025,15,zandvoort,hadjar,3,4,15,72,Finished,5
2025,15,zandvoort,russell,4,5,12,72,Finished,9
2025,15,zandvoort,albon,5,15,10,72,Finished,7
2025,15,zandvoort,bearman,6,20,8,72,Finished,13
2025,15,zandvoort,stroll,7,19,6,72,Finished,11
2025,15,zandvoort,alonso,8,10,4,72,Finished,8
2025,15,zandvoort,tsunoda,9,12,2,72,Finished,16
2025,15,zandvoort,ocon,10,18,1,72,Finished,14
2025,15,zandvoort,colapinto,11,16,0,72,Finished,4
2025,15,zandvoort,lawson,12,8,0,72,Finished,12
2025,15,zandvoort,sainz,13,9,0,72,Finished,10
2025,15,zandvoort,hulkenberg,14,17,0,72,Finished,18
2025,15,zandvoort,bortoleto,15,13,0,72,Finished,15
2025,15,zandvoort,antonelli,16,11,0,72,Finished,6
2025,15,zandvoort,gasly,17,14,0,72,Finished,19
2025,15,zandvoort,norris,18,2,0,64,Retired,2
2025,15,zandvoort,leclerc,19,6,0,52,Retired,17
2025,15,zandvoort,hamilton,20,7,0,22,Retired,20
2025,16,monza,max_verstappen,1,1,25,53,Finished,2
2025,16,monza,norris,2,2,18,53,Finished,1
2025,16,monza,piastri,3,3,15,53,Finished,3
2025,16,monza,leclerc,4,4,12,53,Finished,4
2025,16,monza,russell,5,5,10,53,Finished,8
2025,16,monza,hamilton,6,10,8,53,Finished,6
2025,16,monza,albon,7,14,6,53,Finished,5
2025,16,monza,bortoleto,8,7,4,53,Finished,12
2025,16,monza,antonelli,9,6,2,53,Finished,10
2025,16,monza,hadjar,10,19,1,53,Finished,11
2025,16,monza,sainz,11,13,0,53,Finished,7
2025,16,monza,bearman,12,11,0,53,Finished,9
2025,16,monza,tsunoda,13,9,0,53,Finished,16
2025,16,monza,lawson,14,18,0,53,Finished,17
2025,16,monza,ocon,15,15,0,52,Lapped,18
2025,16,monza,gasly,16,20,0,52,Lapped,14
2025,16,monza,colapinto,17,17,0,52,Lapped,15
2025,16,monza,stroll,18,16,0,52,Lapped,13
2025,16,monza,alonso,19,8,0,24,Retired,19
2025,16,monza,hulkenberg,20,12,0,0,Did not start,
2025,17,baku,max_verstappen,1,1,25,51,Finished,1
2025,17,baku,russell,2,5,18,51,Finished,2
2025,17,baku,sainz,3,2,15,51,Finished,4
2025,17,baku,antonelli,4,4,12,51,Finished,6
2025,17,baku,lawson,5,3,10,51,Finished,13
2025,17,baku,tsunoda,6,6,8,51,Finished,12
2025,17,baku,norris,7,7,6,51,Finished,8
2025,17,baku,hamilton,8,12,4,51,Finished,5
2025,17,baku,leclerc,9,10,2,51,Finished,9
2025,17,baku,hadjar,10,8,1,51,Finished,3
2025,17,baku,bortoleto,11,13,0,51,Finished,14
2025,17,baku,bearman,12,15,0,51,Finished,10
2025,17,baku,albon,13,19,0,51,Finished,7
2025,17,baku,ocon,14,20,0,51,Finished,17
2025,17,baku,alonso,15,11,0,51,Finished,15
2025,17,baku,hulkenberg,16,17,0,51,Finished,11
2025,17,baku,stroll,17,14,0,51,Finished,16
2025,17,baku,gasly,18,18,0,50,Lapped,18
2025,17,baku,colapinto,19,16,0,50,Lapped,19
2025,17,baku,piastri,20,9,0,0,Retired,
2025,18,marina_bay,russell,1,1,25,62,Finished,11
2025,18,marina_bay,max_verstappen,2,2,18,62,Finished,10
2025,18,marina_bay,norris,3,5,15,62,Finished,7
2025,18,marina_bay,piastri,4,3,12,62,Finished,6
2025,18,marina_bay,antonelli,5,4,10,62,Finished,4
2025,18,marina_bay,leclerc,6,7,8,62,Finished,14
2025,18,marina_bay,alonso,7,10,6,62,Finished,13
2025,18,marina_bay,hamilton,8,6,4,62,Finished,1
2025,18,marina_bay,bearman,9,9,2,62,Finished,15
2025,18,marina_bay,sainz,10,18,1,61,Lapped,3
2025,18,marina_bay,hadjar,11,8,0,61,Lapped,18
2025,18,marina_bay,tsunoda,12,13,0,61,Lapped,17
2025,18,marina_bay,stroll,13,15,0,61,Lapped,12
2025,18,marina_bay,albon,14,20,0,61,Lapped,9
2025,18,marina_bay,lawson,15,12,0,61,Lapped,8
2025,18,marina_bay,colapinto,16,16,0,61,Lapped,20
2025,18,marina_bay,bortoleto,17,14,0,61,Lapped,19
2025,18,marina_bay,ocon,18,17,0,61,Lapped,16
2025,18,marina_bay,gasly,19,19,0,61,Lapped,2
2025,18,marina_bay,hulkenberg,20,11,0,61,Lapped,5
2025,19,americas,max_verstappen,1,1,25,56,Finished,3
2025,19,americas,norris,2,2,18,56,Finished,2
2025,19,americas,leclerc,3,3,15,56,Finished,5
2025,19,americas,hamilton,4,5,12,56,Finished,8
2025,19,americas,piastri,5,6,10,56,Finished,10
2025,19,americas,russell,6,4,8,56,Finished,4
2025,19,americas,tsunoda,7,13,6,56,Finished,13
2025,19,americas,hulkenberg,8,11,4,56,Finished,9
2025,19,americas,bearman,9,8,2,56,Finished,16
2025,19,americas,alonso,10,10,1,56,Finished,12
2025,19,americas,lawson,11,12,0,56,Finished,14
2025,19,americas,stroll,12,19,0,56,Finished,15
2025,19,americas,antonelli,13,7,0,56,Finished,1
2025,19,americas,albon,14,18,0,56,Finished,7
2025,19,americas,ocon,15,17,0,56,Finished,18
2025,19,americas,hadjar,16,20,0,56,Finished,11
2025,19,americas,colapinto,17,15,0,55,Lapped,17
2025,19,americas,bortoleto,18,16,0,55,Lapped,6
2025,19,americas,gasly,19,14,0,55,Lapped,19
2025,19,americas,sainz,20,9,0,5,Retired,20
2025,20,rodriguez,norris,1,1,25,71,Finished,8
2025,20,rodriguez,leclerc,2,2,18,71,Finished,14
2025,20,rodriguez,max_verstappen,3,5,15,71,Finished,10
2025,20,rodriguez,bearman,4,9,12,71,Finished,7
2025,20,rodriguez,piastri,5,7,10,71,Finished,3
2025,20,rodriguez,antonelli,6,6,8,71,Finished,9
2025,20,rodriguez,russell,7,4,6,71,Finished,1
2025,20,rodriguez,hamilton,8,3,4,71,Finished,6
2025,20,rodriguez,ocon,9,11,2,71,Finished,17
2025,20,rodriguez,bortoleto,10,16,1,71,Finished,11
2025,20,rodriguez,tsunoda,11,10,0,71,Finished,13
2025,20,rodriguez,albon,12,17,0,70,Lapped,4
2025,20,rodriguez,hadjar,13,8,0,70,Lapped,16
2025,20,rodriguez,stroll,14,19,0,70,Lapped,5
2025,20,rodriguez,gasly,15,18,0,70,Lapped,18
2025,20,rodriguez,colapinto,16,20,0,70,Lapped,12
2025,20,rodriguez,sainz,17,12,0,67,Retired,2
2025,20,rodriguez,alonso,18,14,0,34,Retired,15
2025,20,rodriguez,hulkenberg,19,13,0,25,Retired,19
2025,20,rodriguez,lawson,20,15,0,5,Retired,20
2025,21,interlagos,norris,1,1,25,71,Finished,6
2025,21,interlagos,antonelli,2,2,18,71,Finished,9
2025,21,interlagos,max_verstappen,3,19,15,71,Finished,2
2025,21,interlagos,russell,4,6,12,71,Finished,8
2025,21,interlagos,piastri,5,4,10,71,Finished,3
2025,21,interlagos,bearman,6,8,8,71,Finished,13
2025,21,interlagos,lawson,7,7,6,71,Finished,18
2025,21,interlagos,hadjar,8,5,4,71,Finished,15
2025,21,interlagos,hulkenberg,9,10,2,71,Finished,11
2025,21,interlagos,gasly,10,9,1,71,Finished,16
2025,21,interlagos,albon,11,12,0,71,Finished,1
2025,21,interlagos,ocon,12,20,0,71,Finished,12
2025,21,interlagos,sainz,13,15,0,71,Finished,14
2025,21,interlagos,alonso,14,11,0,71,Finished,10
2025,21,interlagos,colapinto,15,16,0,71,Finished,5
2025,21,interlagos,stroll,16,14,0,71,Finished,7
2025,21,interlagos,tsunoda,17,17,0,71,Finished,4
2025,21,interlagos,hamilton,18,13,0,37,Retired,17
2025,21,interlagos,leclerc,19,3,0,5,Retired,19
2025,21,interlagos,bortoleto,20,18,0,0,Retired,
2025,22,vegas,max_verstappen,1,2,25,50,Finished,1
2025,22,vegas,russell,2,4,18,50,Finished,9
2025,22,vegas,antonelli,3,17,15,50,Finished,2
2025,22,vegas,leclerc,4,9,12,50,Finished,3
2025,22,vegas,sainz,5,3,10,50,Finished,4
2025,22,vegas,hadjar,6,8,8,50,Finished,10
2025,22,vegas,hulkenberg,7,11,6,50,Finished,8
2025,22,vegas,hamilton,8,19,4,50,Finished,6
2025,22,vegas,ocon,9,13,2,50,Finished,7
2025,22,vegas,bearman,10,14,1,50,Finished,5
2025,22,vegas,alonso,11,7,0,50,Finished,14
2025,22,vegas,tsunoda,12,20,0,50,Finished,12
2025,22,vegas,gasly,13,10,0,50,Finished,15
2025,22,vegas,lawson,14,6,0,49,Lapped,11
2025,22,vegas,colapinto,15,15,0,49,Lapped,16
2025,22,vegas,albon,16,16,0,35,Retired,13
2025,22,vegas,bortoleto,17,18,0,2,Retired,
2025,22,vegas,stroll,18,12,0,0,Retired,
2025,22,vegas,norris,19,1,0,50,Disqualified,
2025,22,vegas,piastri,20,5,0,50,Disqualified,
2025,23,losail,max_verstappen,1,3,25,57,Finished,5
2025,23,losail,piastri,2,1,18,57,Finished,1
2025,23,losail,sainz,3,7,15,57,Finished,6
2025,23,losail,norris,4,2,12,57,Finished,2
2025,23,losail,antonelli,5,5,10,57,Finished,8
2025,23,losail,russell,6,4,8,57,Finished,3
2025,23,losail,alonso,7,8,6,57,Finished,7
2025,23,losail,leclerc,8,10,4,57,Finished,13
2025,23,losail,lawson,9,12,2,57,Finished,9
2025,23,losail,tsunoda,10,15,1,57,Finished,10
2025,23,losail,albon,11,14,0,57,Finished,11
2025,23,losail,hamilton,12,17,0,57,Finished,14
2025,23,losail,bortoleto,13,19,0,57,Finished,17
2025,23,losail,colapinto,14,20,0,56,Lapped,19
2025,23,losail,ocon,15,16,0,56,Lapped,16
2025,23,losail,gasly,16,9,0,56,Lapped,18
2025,23,losail,stroll,17,18,0,55,Retired,4
2025,23,losail,hadjar,18,6,0,55,Retired,12
2025,23,losail,bearman,19,13,0,41,Retired,15
2025,23,losail,hulkenberg,20,11,0,6,Retired,20
2025,24,yas_marina,max_verstappen,1,1,25,58,Finished,5
2025,24,yas_marina,piastri,2,3,18,58,Finished,2
2025,24,yas_marina,norris,3,2,15,58,Finished,3
2025,24,yas_marina,leclerc,4,5,12,58,Finished,1
2025,24,yas_marina,russell,5,4,10,58,Finished,14
2025,24,yas_marina,alonso,6,6,8,58,Finished,11
2025,24,yas_marina,ocon,7,8,6,58,Finished,15
2025,24,yas_marina,hamilton,8,16,4,58,Finished,10
2025,24,yas_marina,hulkenberg,9,18,2,58,Finished,4
2025,24,yas_marina,stroll,10,15,1,58,Finished,6
2025,24,yas_marina,bortoleto,11,7,0,58,Finished,19
2025,24,yas_marina,bearman,12,11,0,58,Finished,17
2025,24,yas_marina,sainz,13,12,0,58,Finished,18
2025,24,yas_marina,tsunoda,14,10,0,58,Finished,13
2025,24,yas_marina,antonelli,15,14,0,58,Finished,9
2025,24,yas_marina,albon,16,17,0,58,Finished,12
2025,24,yas_marina,hadjar,17,9,0,57,Lapped,20
2025,24,yas_marina,lawson,18,13,0,57,Lapped,16
2025,24,yas_marina,gasly,19,19,0,57,Lapped,8
2025,24,yas_marina,colapinto,20,20,0,57,Lapped,7
