season,round,raceId,circuitId,driverId,position,q1,q2,q3
2022,6,2022_06,catalunya,bottas,7,1:20.355,1:20.053,1:19.608
2022,6,2022_06,catalunya,kevin_magnussen,8,1:20.227,1:19.810,1:19.682
2022,6,2022_06,catalunya,ricciardo,9,1:20.549,1:20.287,1:20.297
2022,6,2022_06,catalunya,mick_schumacher,10,1:20.683,1:20.436,1:20.368
2022,6,2022_06,catalunya,norris,11,1:20.838,1:20.471,
2022,6,2022_06,catalunya,ocon,12,1:20.880,1:20.638,
2022,6,2022_06,catalunya,tsunoda,13,1:20.707,1:20.639,
2022,6,2022_06,catalunya,gasly,14,1:20.719,1:20.861,
2022,6,2022_06,catalunya,zhou,15,1:20.476,1:21.094,
2022,6,2022_06,catalunya,vettel,16,1:20.954,,
2022,6,2022_06,catalunya,alonso,17,1:21.043,,
2022,6,2022_06,catalunya,stroll,18,1:21.418,,
2022,6,2022_06,catalunya,albon,19,1:21.645,,
2022,6,2022_06,catalunya,latifi,20,1:21.915,,
2022,7,2022_07,monaco,leclerc,1,1:12.569,1:11.864,1:11.376
2022,7,2022_07,monaco,sainz,2,1:12.616,1:12.074,1:11.601
2022,7,2022_07,monaco,perez,3,1:13.004,1:11.954,1:11.629
2022,7,2022_07,monaco,max_verstappen,4,1:12.993,1:12.117,1:11.666
2022,7,2022_07,monaco,norris,5,1:12.927,1:12.266,1:11.849
2022,7,2022_07,monaco,russell,6,1:12.787,1:12.617,1:12.112
2022,7,2022_07,monaco,alonso,7,1:13.394,1:12.688,1:12.247
2022,7,2022_07,monaco,hamilton,8,1:13.444,1:12.595,1:12.560
2022,7,2022_07,monaco,vettel,9,1:13.313,1:12.613,1:12.732
2022,7,2022_07,monaco,ocon,10,1:12.848,1:12.528,1:13.047
2022,7,2022_07,monaco,tsunoda,11,1:13.110,1:12.797,
2022,7,2022_07,monaco,bottas,12,1:13.541,1:12.909,
2022,7,2022_07,monaco,kevin_magnussen,13,1:13.069,1:12.921,
2022,7,2022_07,monaco,ricciardo,14,1:13.338,1:12.964,
2022,7,2022_07,monaco,mick_schumacher,15,1:13.469,1:13.081,
2022,7,2022_07,monaco,albon,16,1:13.611,,
2022,7,2022_07,monaco,gasly,17,1:13.660,,
2022,7,2022_07,monaco,stroll,18,1:13.678,,
2022,7,2022_07,monaco,latifi,19,1:14.403,,
2022,7,2022_07,monaco,zhou,20,1:15.606,,
2022,8,2022_08,baku,leclerc,1,1:42.865,1:42.046,1:41.359
2022,8,2022_08,baku,perez,2,1:42.733,1:41.955,1:41.641
2022,8,2022_08,baku,max_verstappen,3,1:42.722,1:42.227,1:41.706
2022,8,2022_08,baku,sainz,4,1:42.957,1:42.088,1:41.814
2022,8,2022_08,baku,russell,5,1:43.754,1:43.281,1:42.712
2022,8,2022_08,baku,gasly,6,1:43.268,1:43.129,1:42.845
2022,8,2022_08,baku,hamilton,7,1:43.939,1:43.182,1:42.924
2022,8,2022_08,baku,tsunoda,8,1:43.595,1:43.376,1:43.056
2022,8,2022_08,baku,vettel,9,1:43.279,1:43.268,1:43.091
2022,8,2022_08,baku,alonso,10,1:44.083,1:43.360,1:43.173
2022,8,2022_08,baku,norris,11,1:44.237,1:43.398,
2022,8,2022_08,baku,ricciardo,12,1:44.437,1:43.574,
2022,8,2022_08,baku,ocon,13,1:43.903,1:43.585,
2022,8,2022_08,baku,zhou,14,1:43.777,1:43.790,
2022,8,2022_08,baku,bottas,15,1:44.478,1:44.444,
2022,8,2022_08,baku,kevin_magnussen,16,1:44.643,,
2022,8,2022_08,baku,albon,17,1:44.719,,
2022,8,2022_08,baku,latifi,18,1:45.367,,
2022,8,2022_08,baku,stroll,19,1:45.371,,
2022,8,2022_08,baku,mick_schumacher,20,1:45.775,,
2022,9,2022_09,villeneuve,max_verstappen,1,1:32.219,1:23.746,1:21.299
2022,9,2022_09,villeneuve,alonso,2,1:32.277,1:24.848,1:21.944
2022,9,2022_09,villeneuve,sainz,3,1:32.781,1:25.197,1:22.096
2022,9,2022_09,villeneuve,hamilton,4,1:33.841,1:25.543,1:22.891
2022,9,2022_09,villeneuve,kevin_magnussen,5,1:32.957,1:26.254,1:22.960
2022,9,2022_09,villeneuve,mick_schumacher,6,1:33.707,1:25.684,1:23.356
2022,9,2022_09,villeneuve,ocon,7,1:33.012,1:26.135,1:23.529
2022,9,2022_09,villeneuve,russell,8,1:33.160,1:24.950,1:23.557
2022,9,2022_09,villeneuve,ricciardo,9,1:33.636,1:26.375,1:23.749
2022,9,2022_09,villeneuve,zhou,10,1:33.692,1:26.116,1:24.030
2022,9,2022_09,villeneuve,bottas,11,1:33.689,1:26.788,
2022,9,2022_09,villeneuve,albon,12,1:34.047,1:26.858,
2022,9,2022_09,villeneuve,perez,13,1:33.929,1:33.127,
2022,9,2022_09,villeneuve,norris,14,1:34.066,,
2022,9,2022_09,villeneuve,leclerc,15,1:33.008,,
2022,9,2022_09,villeneuve,gasly,16,1:34.492,,
2022,9,2022_09,villeneuve,vettel,17,1:34.512,,
2022,9,2022_09,villeneuve,stroll,18,1:35.532,,
2022,9,2022_09,villeneuve,latifi,19,1:35.660,,
2022,9,2022_09,villeneuve,tsunoda,20,1:36.575,,
2022,10,2022_10,silverstone,sainz,1,1:40.190,1:41.602,1:40.983
2022,10,2022_10,silverstone,max_verstappen,2,1:39.129,1:40.655,1:41.055
2022,10,2022_10,silverstone,leclerc,3,1:39.846,1:41.247,1:41.298
2022,10,2022_10,silverstone,perez,4,1:40.521,1:42.513,1:41.616
2022,10,2022_10,silverstone,hamilton,5,1:40.428,1:41.062,1:41.995
2022,10,2022_10,silverstone,norris,6,1:41.515,1:41.821,1:42.084
2022,10,2022_10,silverstone,alonso,7,1:41.598,1:42.209,1:42.116
2022,10,2022_10,silverstone,russell,8,1:40.028,1:41.725,1:42.161
2022,10,2022_10,silverstone,zhou,9,1:40.791,1:42.640,1:42.719
2022,10,2022_10,silverstone,latifi,10,1:41.998,1:43.273,2:03.095
2022,10,2022_10,silverstone,gasly,11,1:41.680,1:43.702,
2022,10,2022_10,silverstone,bottas,12,1:41.396,1:44.232,
2022,10,2022_10,silverstone,tsunoda,13,1:41.893,1:44.311,
2022,10,2022_10,silverstone,ricciardo,14,1:41.933,1:44.355,
2022,10,2022_10,silverstone,ocon,15,1:41.730,1:45.190,
2022,10,2022_10,silverstone,albon,16,1:42.078,,
2022,10,2022_10,silverstone,kevin_magnussen,17,1:42.159,,
2022,10,2022_10,silverstone,vettel,18,1:42.666,,
2022,10,2022_10,silverstone,mick_schumacher,19,1:42.708,,
2022,10,2022_10,silverstone,stroll,20,1:43.430,,
2022,11,2022_11,red_bull_ring,max_verstappen,1,1:05.852,1:05.374,1:04.984
2022,11,2022_11,red_bull_ring,leclerc,2,1:05.419,1:05.287,1:05.013
2022,11,2022_11,red_bull_ring,sainz,3,1:05.660,1:05.576,1:05.066
2022,11,2022_11,red_bull_ring,russell,4,1:06.235,1:05.697,1:05.431
2022,11,2022_11,red_bull_ring,ocon,5,1:06.468,1:05.993,1:05.726
2022,11,2022_11,red_bull_ring,kevin_magnussen,6,1:06.366,1:05.894,1:05.879
2022,11,2022_11,red_bull_ring,mick_schumacher,7,1:06.405,1:06.151,1:06.011
2022,11,2022_11,red_bull_ring,alonso,8,1:06.016,1:06.082,1:06.103
2022,11,2022_11,red_bull_ring,hamilton,9,1:06.079,1:05.475,1:13.151
2022,11,2022_11,red_bull_ring,gasly,10,1:06.589,1:06.160,
2022,11,2022_11,red_bull_ring,albon,11,1:06.516,1:06.230,
2022,11,2022_11,red_bull_ring,bottas,12,1:06.442,1:06.319,
2022,11,2022_11,red_bull_ring,perez,13,1:06.143,1:06.458,
2022,11,2022_11,red_bull_ring,tsunoda,14,1:06.463,1:06.851,
2022,11,2022_11,red_bull_ring,norris,15,1:06.330,1:25.847,
2022,11,2022_11,red_bull_ring,ricciardo,16,1:06.613,,
2022,11,2022_11,red_bull_ring,stroll,17,1:06.847,,
2022,11,2022_11,red_bull_ring,zhou,18,1:06.901,,
2022,11,2022_11,red_bull_ring,latifi,19,1:07.003,,
2022,11,2022_11,red_bull_ring,vettel,20,1:07.083,,
2022,12,2022_12,ricard,leclerc,1,1:31.727,1:31.216,1:30.872
2022,12,2022_12,ricard,max_verstappen,2,1:31.891,1:31.990,1:31.176
2022,12,2022_12,ricard,perez,3,1:32.354,1:32.120,1:31.335
2022,12,2022_12,ricard,hamilton,4,1:33.041,1:32.274,1:31.765
2022,12,2022_12,ricard,norris,5,1:32.672,1:32.777,1:32.032
2022,12,2022_12,ricard,russell,6,1:33.109,1:32.633,1:32.131
2022,12,2022_12,ricard,alonso,7,1:32.819,1:32.631,1:32.552
2022,12,2022_12,ricard,tsunoda,8,1:33.394,1:32.836,1:32.780
2022,12,2022_12,ricard,sainz,9,1:32.297,1:31.081,
2022,12,2022_12,ricard,kevin_magnussen,10,1:32.756,1:32.649,
2022,12,2022_12,ricard,ricciardo,11,1:33.404,1:32.922,
2022,12,2022_12,ricard,ocon,12,1:33.346,1:33.048,
2022,12,2022_12,ricard,bottas,13,1:33.034,1:33.052,
2022,12,2022_12,ricard,vettel,14,1:33.285,1:33.276,
2022,12,2022_12,ricard,albon,15,1:33.423,1:33.307,
2022,12,2022_12,ricard,gasly,16,1:33.439,,
2022,12,2022_12,ricard,stroll,17,1:33.439,,
2022,12,2022_12,ricard,zhou,18,1:33.674,,
2022,12,2022_12,ricard,mick_schumacher,19,1:33.701,,
2022,12,2022_12,ricard,latifi,20,1:33.794,,
2022,13,2022_13,hungaroring,russell,1,1:18.407,1:18.154,1:17.377
2022,13,2022_13,hungaroring,sainz,2,1:18.434,1:17.946,1:17.421
2022,13,2022_13,hungaroring,leclerc,3,1:18.806,1:17.768,1:17.567
2022,13,2022_13,hungaroring,norris,4,1:18.653,1:18.121,1:17.769
2022,13,2022_13,hungaroring,ocon,5,1:18.866,1:18.216,1:18.018
2022,13,2022_13,hungaroring,alonso,6,1:18.716,1:17.904,1:18.078
2022,13,2022_13,hungaroring,hamilton,7,1:18.374,1:18.035,1:18.142
2022,13,2022_13,hungaroring,bottas,8,1:18.935,1:18.445,1:18.157
2022,13,2022_13,hungaroring,ricciardo,9,1:18.775,1:18.198,1:18.379
2022,13,2022_13,hungaroring,max_verstappen,10,1:18.509,1:17.703,1:18.823
2022,13,2022_13,hungaroring,perez,11,1:19.118,1:18.516,
2022,13,2022_13,hungaroring,zhou,12,1:18.973,1:18.573,
2022,13,2022_13,hungaroring,kevin_magnussen,13,1:18.993,1:18.825,
2022,13,2022_13,hungaroring,stroll,14,1:19.205,1:19.137,
2022,13,2022_13,hungaroring,mick_schumacher,15,1:19.164,1:19.202,
2022,13,2022_13,hungaroring,tsunoda,16,1:19.240,,
2022,13,2022_13,hungaroring,albon,17,1:19.256,,
2022,13,2022_13,hungaroring,vettel,18,1:19.273,,
2022,13,2022_13,hungaroring,gasly,19,1:19.527,,
2022,13,2022_13,hungaroring,latifi,20,1:19.570,,
2022,14,2022_14,spa,max_verstappen,1,1:44.581,1:44.723,1:43.665
2022,14,2022_14,spa,sainz,2,1:45.050,1:45.418,1:44.297
2022,14,2022_14,spa,perez,3,1:45.377,1:44.794,1:44.462
2022,14,2022_14,spa,leclerc,4,1:45.572,1:44.551,1:44.553
2022,14,2022_14,spa,ocon,5,1:46.039,1:45.475,1:45.180
2022,14,2022_14,spa,alonso,6,1:46.075,1:45.552,1:45.368
2022,14,2022_14,spa,hamilton,7,1:45.736,1:45.420,1:45.503
2022,14,2022_14,spa,russell,8,1:45.650,1:45.461,1:45.776
2022,14,2022_14,spa,albon,9,1:45.672,1:45.675,1:45.837
2022,14,2022_14,spa,norris,10,1:45.745,1:45.603,1:46.178
2022,14,2022_14,spa,ricciardo,11,1:46.212,1:45.767,
2022,14,2022_14,spa,gasly,12,1:46.183,1:45.827,
2022,14,2022_14,spa,zhou,13,1:46.178,1:46.085,
2022,14,2022_14,spa,stroll,14,1:46.256,1:46.611,
2022,14,2022_14,spa,mick_schumacher,15,1:46.342,1:47.718,
2022,14,2022_14,spa,vettel,16,1:46.344,,
2022,14,2022_14,spa,latifi,17,1:46.401,,
2022,14,2022_14,spa,kevin_magnussen,18,1:46.557,,
2022,14,2022_14,spa,tsunoda,19,1:46.692,,
2022,14,2022_14,spa,bottas,20,1:47.866,,
2022,15,2022_15,zandvoort,max_verstappen,1,1:11.317,1:10.927,1:10.342
2022,15,2022_15,zandvoort,leclerc,2,1:11.443,1:10.988,1:10.363
2022,15,2022_15,zandvoort,sainz,3,1:11.767,1:10.814,1:10.434
2022,15,2022_15,zandvoort,hamilton,4,1:11.331,1:11.075,1:10.648
2022,15,2022_15,zandvoort,perez,5,1:11.641,1:11.314,1:11.077
2022,15,2022_15,zandvoort,russell,6,1:11.561,1:10.824,1:11.147
2022,15,2022_15,zandvoort,norris,7,1:11.556,1:11.116,1:11.174
2022,15,2022_15,zandvoort,mick_schumacher,8,1:11.741,1:11.420,1:11.442
2022,15,2022_15,zandvoort,tsunoda,9,1:11.427,1:11.428,1:12.556
2022,15,2022_15,zandvoort,stroll,10,1:11.568,1:11.416,
2022,15,2022_15,zandvoort,gasly,11,1:11.705,1:11.512,
2022,15,2022_15,zandvoort,ocon,12,1:11.748,1:11.605,
2022,15,2022_15,zandvoort,alonso,13,1:11.667,1:11.613,
2022,15,2022_15,zandvoort,zhou,14,1:11.826,1:11.704,
2022,15,2022_15,zandvoort,albon,15,1:11.695,1:11.802,
2022,15,2022_15,zandvoort,bottas,16,1:11.961,,
2022,15,2022_15,zandvoort,ricciardo,17,1:12.081,,
2022,15,2022_15,zandvoort,kevin_magnussen,18,1:12.319,,
2022,15,2022_15,zandvoort,vettel,19,1:12.391,,
2022,15,2022_15,zandvoort,latifi,20,1:13.353,,
2022,16,2022_16,monza,leclerc,1,1:21.280,1:21.208,1:20.161
2022,16,2022_16,monza,max_verstappen,2,1:20.922,1:21.265,1:20.306
2022,16,2022_16,monza,sainz,3,1:21.348,1:20.878,1:20.429
2022,16,2022_16,monza,perez,4,1:21.495,1:21.358,1:21.206
2022,16,2022_16,monza,hamilton,5,1:22.048,1:21.708,1:21.524
2022,16,2022_16,monza,russell,6,1:21.785,1:21.747,1:21.542
2022,16,2022_16,monza,norris,7,1:22.130,1:21.831,1:21.584
2022,16,2022_16,monza,ricciardo,8,1:22.139,1:21.855,1:21.925
2022,16,2022_16,monza,gasly,9,1:22.010,1:22.062,1:22.648
2022,16,2022_16,monza,alonso,10,1:22.089,1:21.861,
2022,16,2022_16,monza,ocon,11,1:22.166,1:22.130,
2022,16,2022_16,monza,bottas,12,1:22.254,1:22.235,
2022,16,2022_16,monza,de_vries,13,1:22.567,1:22.471,
2022,16,2022_16,monza,zhou,14,1:22.003,1:22.577,
2022,16,2022_16,monza,tsunoda,15,1:22.020,,
2022,16,2022_16,monza,latifi,16,1:22.587,,
2022,16,2022_16,monza,vettel,17,1:22.636,,
2022,16,2022_16,monza,stroll,18,1:22.748,,
2022,16,2022_16,monza,kevin_magnussen,19,1:22.908,,
2022,16,2022_16,monza,mick_schumacher,20,1:23.005,,
2022,17,2022_17,marina_bay,leclerc,1,1:54.129,1:52.343,1:49.412
2022,17,2022_17,marina_bay,perez,2,1:54.404,1:52.818,1:49.434
2022,17,2022_17,marina_bay,hamilton,3,1:53.161,1:52.691,1:49.466
2022,17,2022_17,marina_bay,sainz,4,1:54.559,1:53.219,1:49.583
2022,17,2022_17,marina_bay,alonso,5,1:55.360,1:53.127,1:49.966
2022,17,2022_17,marina_bay,norris,6,1:55.914,1:53.942,1:50.584
2022,17,2022_17,marina_bay,gasly,7,1:55.606,1:53.546,1:51.211
2022,17,2022_17,marina_bay,max_verstappen,8,1:53.057,1:52.723,1:51.395
2022,17,2022_17,marina_bay,kevin_magnussen,9,1:55.103,1:54.006,1:51.573
2022,17,2022_17,marina_bay,tsunoda,10,1:55.314,1:53.848,1:51.983
2022,17,2022_17,marina_bay,russell,11,1:54.633,1:54.012,
2022,17,2022_17,marina_bay,stroll,12,1:55.629,1:54.211,
2022,17,2022_17,marina_bay,mick_schumacher,13,1:55.736,1:54.370,
2022,17,2022_17,marina_bay,vettel,14,1:55.602,1:54.380,
2022,17,2022_17,marina_bay,zhou,15,1:55.375,1:55.518,
2022,17,2022_17,marina_bay,bottas,16,1:56.083,,
2022,17,2022_17,marina_bay,ricciardo,17,1:56.226,,
2022,17,2022_17,marina_bay,ocon,18,1:56.337,,
2022,17,2022_17,marina_bay,albon,19,1:56.985,,
2022,17,2022_17,marina_bay,latifi,20,1:57.532,,
2022,18,2022_18,suzuka,max_verstappen,1,1:30.224,1:30.346,1:29.304
2022,18,2022_18,suzuka,leclerc,2,1:30.402,1:30.486,1:29.314
2022,18,2022_18,suzuka,sainz,3,1:30.336,1:30.444,1:29.361
2022,18,2022_18,suzuka,perez,4,1:30.622,1:29.925,1:29.709
2022,18,2022_18,suzuka,ocon,5,1:30.696,1:30.357,1:30.165
2022,18,2022_18,suzuka,hamilton,6,1:30.906,1:30.443,1:30.261
2022,18,2022_18,suzuka,alonso,7,1:30.603,1:30.343,1:30.322
2022,18,2022_18,suzuka,russell,8,1:30.865,1:30.465,1:30.389
2022,18,2022_18,suzuka,vettel,9,1:31.256,1:30.656,1:30.554
2022,18,2022_18,suzuka,norris,10,1:30.881,1:30.473,1:31.003
2022,18,2022_18,suzuka,ricciardo,11,1:30.880,1:30.659,
2022,18,2022_18,suzuka,bottas,12,1:31.226,1:30.709,
2022,18,2022_18,suzuka,tsunoda,13,1:31.130,1:30.808,
2022,18,2022_18,suzuka,zhou,14,1:30.894,1:30.953,
2022,18,2022_18,suzuka,mick_schumacher,15,1:31.152,1:31.439,
2022,18,2022_18,suzuka,albon,16,1:31.311,,
2022,18,2022_18,suzuka,gasly,17,1:31.322,,
2022,18,2022_18,suzuka,kevin_magnussen,18,1:31.352,,
2022,18,2022_18,suzuka,stroll,19,1:31.419,,
2022,18,2022_18,suzuka,latifi,20,1:31.511,,
2022,19,2022_19,americas,sainz,1,1:35.297,1:35.590,1:34.356
2022,19,2022_19,americas,leclerc,2,1:35.795,1:35.246,1:34.421
2022,19,2022_19,americas,max_verstappen,3,1:35.864,1:35.294,1:34.448
2022,19,2022_19,americas,perez,4,1:36.163,1:35.864,1:34.645
2022,19,2022_19,americas,hamilton,5,1:36.148,1:35.732,1:34.947
2022,19,2022_19,americas,russell,6,1:36.195,1:35.692,1:34.988
2022,19,2022_19,americas,stroll,7,1:36.860,1:36.032,1:35.598
2022,19,2022_19,americas,norris,8,1:36.465,1:36.341,1:35.690
2022,19,2022_19,americas,alonso,9,1:36.446,1:35.988,1:35.876
2022,19,2022_19,americas,bottas,10,1:36.746,1:36.321,1:36.319
2022,19,2022_19,americas,albon,11,1:36.932,1:36.368,
2022,19,2022_19,americas,vettel,12,1:36.695,1:36.398,
2022,19,2022_19,americas,gasly,13,1:36.577,1:36.740,
2022,19,2022_19,americas,zhou,14,1:36.656,1:36.970,
2022,19,2022_19,americas,tsunoda,15,1:36.808,1:37.147,
2022,19,2022_19,americas,kevin_magnussen,16,1:36.949,,
2022,19,2022_19,americas,ricciardo,17,1:37.046,,
2022,19,2022_19,americas,ocon,18,1:37.068,,
2022,19,2022_19,americas,mick_schumacher,19,1:37.111,,
2022,19,2022_19,americas,latifi,20,1:37.244,,
2022,20,2022_20,rodriguez,max_verstappen,1,1:19.222,1:18.566,1:17.775
2022,20,2022_20,rodriguez,russell,2,1:19.583,1:18.565,1:18.079
2022,20,2022_20,rodriguez,hamilton,3,1:19.169,1:18.552,1:18.084
2022,20,2022_20,rodriguez,perez,4,1:19.706,1:18.615,1:18.128
2022,20,2022_20,rodriguez,sainz,5,1:19.566,1:18.560,1:18.351
2022,20,2022_20,rodriguez,bottas,6,1:19.523,1:18.762,1:18.401
2022,20,2022_20,rodriguez,leclerc,7,1:19.505,1:19.109,1:18.555
2022,20,2022_20,rodriguez,norris,8,1:19.857,1:19.119,1:18.721
2022,20,2022_20,rodriguez,alonso,9,1:20.006,1:19.272,1:18.939
2022,20,2022_20,rodriguez,ocon,10,1:19.945,1:19.081,1:19.010
2022,20,2022_20,rodriguez,ricciardo,11,1:20.279,1:19.325,
2022,20,2022_20,rodriguez,zhou,12,1:20.283,1:19.476,
