season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2014,8,red_bull_ring,sutil,sauber,13,16,0,70,+1 Lap,14
2014,8,red_bull_ring,grosjean,lotus_f1,14,22,0,70,+1 Lap,15
2014,8,red_bull_ring,jules_bianchi,marussia,15,18,0,69,+2 Laps,19
2014,8,red_bull_ring,kobayashi,caterham,16,19,0,69,+2 Laps,22
2014,8,red_bull_ring,chilton,marussia,17,21,0,69,+2 Laps,21
2014,8,red_bull_ring,ericsson,caterham,18,20,0,69,+2 Laps,20
2014,8,red_bull_ring,gutierrez,sauber,19,17,0,69,+2 Laps,16
2014,8,red_bull_ring,vergne,toro_rosso,20,14,0,59,Brakes,13
2014,8,red_bull_ring,vettel,red_bull,21,12,0,34,Electrical,17
2014,8,red_bull_ring,kvyat,toro_rosso,22,7,0,24,Suspension,18
2014,9,silverstone,hamilton,mercedes,1,6,25,52,Finished,1
2014,9,silverstone,bottas,williams,2,14,18,52,Finished,4
2014,9,silverstone,ricciardo,red_bull,3,8,15,52,Finished,7
2014,9,silverstone,button,mclaren,4,3,12,52,Finished,5
2014,9,silverstone,vettel,red_bull,5,2,10,52,Finished,2
2014,9,silverstone,alonso,ferrari,6,16,8,52,Finished,8
2014,9,silverstone,kevin_magnussen,mclaren,7,5,6,52,Finished,10
2014,9,silverstone,hulkenberg,force_india,8,4,4,52,Finished,9
2014,9,silverstone,kvyat,toro_rosso,9,9,2,52,Finished,6
2014,9,silverstone,vergne,toro_rosso,10,10,1,51,+1 Lap,13
2014,9,silverstone,perez,force_india,11,7,0,51,+1 Lap,11
2014,9,silverstone,grosjean,lotus_f1,12,11,0,51,+1 Lap,12
2014,9,silverstone,sutil,sauber,13,13,0,51,+1 Lap,15
2014,9,silverstone,jules_bianchi,marussia,14,12,0,51,+1 Lap,14
2014,9,silverstone,kobayashi,caterham,15,22,0,50,+2 Laps,18
2014,9,silverstone,chilton,marussia,16,17,0,50,+2 Laps,17
2014,9,silverstone,maldonado,lotus_f1,17,20,0,49,+3 Laps,16
2014,9,silverstone,rosberg,mercedes,18,1,0,28,Gearbox,3
2014,9,silverstone,ericsson,caterham,19,21,0,11,Suspension,20
2014,9,silverstone,gutierrez,sauber,20,19,0,9,Collision,19
2014,9,silverstone,massa,williams,21,15,0,0,Collision,
2014,9,silverstone,raikkonen,ferrari,22,18,0,0,Collision,
