season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2024,1,bahrain,max_verstappen,red_bull,1,1,26,57,Finished,1
2024,1,bahrain,perez,red_bull,2,5,18,57,Finished,4
2024,1,bahrain,sainz,ferrari,3,4,15,57,Finished,6
2024,1,bahrain,leclerc,ferrari,4,2,12,57,Finished,2
2024,1,bahrain,russell,mercedes,5,3,10,57,Finished,12
2024,1,bahrain,norris,mclaren,6,7,8,57,Finished,5
2024,1,bahrain,hamilton,mercedes,7,9,6,57,Finished,7
2024,1,bahrain,piastri,mclaren,8,8,4,57,Finished,11
2024,1,bahrain,alonso,aston_martin,9,6,2,57,Finished,3
2024,1,bahrain,stroll,aston_martin,10,12,1,57,Finished,16
2024,1,bahrain,zhou,sauber,11,17,0,56,Lapped,14
2024,1,bahrain,kevin_magnussen,haas,12,15,0,56,Lapped,15
2024,1,bahrain,ricciardo,rb,13,14,0,56,Lapped,13
2024,1,bahrain,tsunoda,rb,14,11,0,56,Lapped,18
2024,1,bahrain,albon,williams,15,13,0,56,Lapped,17
2024,1,bahrain,hulkenberg,haas,16,10,0,56,Lapped,10
2024,1,bahrain,ocon,alpine,17,19,0,56,Lapped,20
2024,1,bahrain,gasly,alpine,18,20,0,56,Lapped,9
2024,1,bahrain,bottas,sauber,19,16,0,56,Lapped,19
2024,1,bahrain,sargeant,williams,20,18,0,55,Lapped,8
2024,2,jeddah,max_verstappen,red_bull,1,1,25,50,Finished,3
2024,2,jeddah,perez,red_bull,2,3,18,50,Finished,8
2024,2,jeddah,leclerc,ferrari,3,2,16,50,Finished,1
2024,2,jeddah,piastri,mclaren,4,5,12,50,Finished,10
2024,2,jeddah,alonso,aston_martin,5,4,10,50,Finished,13
2024,2,jeddah,russell,mercedes,6,7,8,50,Finished,7
2024,2,jeddah,bearman,ferrari,7,11,6,50,Finished,5
2024,2,jeddah,norris,mclaren,8,6,4,50,Finished,4
2024,2,jeddah,hamilton,mercedes,9,8,2,50,Finished,2
2024,2,jeddah,hulkenberg,haas,10,15,1,50,Finished,12
2024,2,jeddah,albon,williams,11,12,0,50,Finished,9
2024,2,jeddah,kevin_magnussen,haas,12,13,0,50,Finished,11
2024,2,jeddah,ocon,alpine,13,17,0,49,Lapped,17
2024,2,jeddah,sargeant,williams,14,19,0,49,Lapped,15
2024,2,jeddah,tsunoda,rb,15,9,0,49,Lapped,18
2024,2,jeddah,ricciardo,rb,16,14,0,49,Lapped,16
2024,2,jeddah,bottas,sauber,17,16,0,49,Lapped,14
2024,2,jeddah,zhou,sauber,18,20,0,49,Lapped,6
2024,2,jeddah,stroll,aston_martin,19,10,0,5,Retired,19
2024,2,jeddah,gasly,alpine,20,18,0,1,Retired,
2024,3,albert_park,sainz,ferrari,1,2,25,58,Finished,3
2024,3,albert_park,leclerc,ferrari,2,4,19,58,Finished,1
2024,3,albert_park,norris,mclaren,3,3,15,58,Finished,2
2024,3,albert_park,piastri,mclaren,4,5,12,58,Finished,4
2024,3,albert_park,perez,red_bull,5,6,10,58,Finished,6
2024,3,albert_park,stroll,aston_martin,6,9,8,58,Finished,8
2024,3,albert_park,tsunoda,rb,7,8,6,58,Finished,11
2024,3,albert_park,alonso,aston_martin,8,10,4,58,Finished,7
2024,3,albert_park,hulkenberg,haas,9,16,2,58,Finished,12
2024,3,albert_park,kevin_magnussen,haas,10,14,1,57,Lapped,9
2024,3,albert_park,albon,williams,11,12,0,57,Lapped,17
2024,3,albert_park,ricciardo,rb,12,18,0,57,Lapped,13
2024,3,albert_park,gasly,alpine,13,17,0,57,Lapped,10
2024,3,albert_park,bottas,sauber,14,13,0,57,Lapped,16
2024,3,albert_park,zhou,sauber,15,19,0,57,Lapped,14
2024,3,albert_park,ocon,alpine,16,15,0,57,Lapped,15
2024,3,albert_park,russell,mercedes,17,7,0,56,Retired,5
2024,3,albert_park,hamilton,mercedes,18,11,0,15,Retired,18
2024,3,albert_park,max_verstappen,red_bull,19,1,0,3,Retired,19
2024,4,suzuka,max_verstappen,red_bull,1,1,26,53,Finished,1
2024,4,suzuka,perez,red_bull,2,2,18,53,Finished,3
2024,4,suzuka,sainz,ferrari,3,4,15,53,Finished,2
2024,4,suzuka,leclerc,ferrari,4,8,12,53,Finished,9
2024,4,suzuka,norris,mclaren,5,3,10,53,Finished,10
2024,4,suzuka,alonso,aston_martin,6,5,8,53,Finished,6
2024,4,suzuka,russell,mercedes,7,9,6,53,Finished,5
2024,4,suzuka,piastri,mclaren,8,6,4,53,Finished,7
2024,4,suzuka,hamilton,mercedes,9,7,2,53,Finished,4
2024,4,suzuka,tsunoda,rb,10,10,1,52,Lapped,14
2024,4,suzuka,hulkenberg,haas,11,12,0,52,Lapped,11
2024,4,suzuka,stroll,aston_martin,12,16,0,52,Lapped,12
2024,4,suzuka,kevin_magnussen,haas,13,18,0,52,Lapped,17
2024,4,suzuka,bottas,sauber,14,13,0,52,Lapped,15
2024,4,suzuka,ocon,alpine,15,15,0,52,Lapped,13
2024,4,suzuka,gasly,alpine,16,17,0,52,Lapped,16
2024,4,suzuka,sargeant,williams,17,19,0,52,Lapped,8
2024,4,suzuka,zhou,sauber,18,20,0,12,Retired,18
