season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2018,1,albert_park,vettel,ferrari,1,3,25,58,Finished,4
2018,1,albert_park,hamilton,mercedes,2,1,18,58,Finished,3
2018,1,albert_park,raikkonen,ferrari,3,2,15,58,Finished,2
2018,1,albert_park,ricciardo,red_bull,4,8,12,58,Finished,1
2018,1,albert_park,alonso,mclaren,5,10,10,58,Finished,7
2018,1,albert_park,max_verstappen,red_bull,6,4,8,58,Finished,5
2018,1,albert_park,hulkenberg,renault,7,7,6,58,Finished,9
2018,1,albert_park,bottas,mercedes,8,15,4,58,Finished,8
2018,1,albert_park,vandoorne,mclaren,9,11,2,58,Finished,6
2018,1,albert_park,sainz,renault,10,9,1,58,Finished,12
2018,1,albert_park,perez,force_india,11,12,0,58,Finished,11
2018,1,albert_park,ocon,force_india,12,14,0,58,Finished,10
2018,1,albert_park,leclerc,sauber,13,18,0,58,Finished,15
2018,1,albert_park,stroll,williams,14,13,0,58,Finished,14
2018,1,albert_park,brendon_hartley,toro_rosso,15,16,0,57,+1 Lap,13
2018,1,albert_park,grosjean,haas,16,6,0,24,Wheel,16
2018,1,albert_park,kevin_magnussen,haas,17,5,0,22,Wheel,17
2018,1,albert_park,gasly,toro_rosso,18,20,0,13,Engine,18
2018,1,albert_park,ericsson,sauber,19,17,0,5,Steering,19
2018,1,albert_park,sirotkin,williams,20,19,0,4,Brakes,20
2018,2,bahrain,vettel,ferrari,1,1,25,57,Finished,7
2018,2,bahrain,bottas,mercedes,2,3,18,57,Finished,1
2018,2,bahrain,hamilton,mercedes,3,9,15,57,Finished,2
2018,2,bahrain,gasly,toro_rosso,4,5,12,57,Finished,11
2018,2,bahrain,kevin_magnussen,haas,5,6,10,57,Finished,5
2018,2,bahrain,hulkenberg,renault,6,7,8,57,Finished,9
2018,2,bahrain,alonso,mclaren,7,13,6,56,+1 Lap,4
2018,2,bahrain,vandoorne,mclaren,8,14,4,56,+1 Lap,16
2018,2,bahrain,ericsson,sauber,9,17,2,56,+1 Lap,15
2018,2,bahrain,ocon,force_india,10,8,1,56,+1 Lap,12
2018,2,bahrain,sainz,renault,11,10,0,56,+1 Lap,18
2018,2,bahrain,leclerc,sauber,12,19,0,56,+1 Lap,14
2018,2,bahrain,grosjean,haas,13,16,0,56,+1 Lap,10
2018,2,bahrain,stroll,williams,14,20,0,56,+1 Lap,13
2018,2,bahrain,sirotkin,williams,15,18,0,56,+1 Lap,3
2018,2,bahrain,perez,force_india,16,12,0,56,+1 Lap,17
2018,2,bahrain,brendon_hartley,toro_rosso,17,11,0,56,+1 Lap,8
2018,2,bahrain,raikkonen,ferrari,18,2,0,35,Wheel,6
2018,2,bahrain,max_verstappen,red_bull,19,15,0,3,Puncture,
2018,2,bahrain,ricciardo,red_bull,20,4,0,1,Electrical,
2018,3,shanghai,ricciardo,red_bull,1,6,25,56,Finished,1
2018,3,shanghai,bottas,mercedes,2,3,18,56,Finished,6
2018,3,shanghai,raikkonen,ferrari,3,2,15,56,Finished,3
2018,3,shanghai,hamilton,mercedes,4,4,12,56,Finished,4
2018,3,shanghai,max_verstappen,red_bull,5,5,10,56,Finished,2
2018,3,shanghai,hulkenberg,renault,6,7,8,56,Finished,5
2018,3,shanghai,alonso,mclaren,7,13,6,56,Finished,7
2018,3,shanghai,vettel,ferrari,8,1,4,56,Finished,9
2018,3,shanghai,sainz,renault,9,9,2,56,Finished,11
2018,3,shanghai,kevin_magnussen,haas,10,11,1,56,Finished,14
