season,round,raceId,circuitId,driverId,constructorId,position,q1,q2,q3
2016,1,2016_01,albert_park,hamilton,mercedes,1,1:25.351,1:24.605,1:23.837
2016,1,2016_01,albert_park,rosberg,mercedes,2,1:26.934,1:24.796,1:24.197
2016,1,2016_01,albert_park,vettel,ferrari,3,1:26.945,1:25.257,1:24.675
2016,1,2016_01,albert_park,raikkonen,ferrari,4,1:26.579,1:25.615,1:25.033
2016,1,2016_01,albert_park,max_verstappen,toro_rosso,5,1:26.934,1:25.615,1:25.434
2016,1,2016_01,albert_park,massa,williams,6,1:25.918,1:25.644,1:25.458
2016,1,2016_01,albert_park,sainz,toro_rosso,7,1:27.057,1:25.384,1:25.582
2016,1,2016_01,albert_park,ricciardo,red_bull,8,1:26.945,1:25.599,1:25.589
2016,1,2016_01,albert_park,perez,force_india,9,1:26.607,1:25.753,
2016,1,2016_01,albert_park,hulkenberg,force_india,10,1:26.550,1:25.865,
2016,1,2016_01,albert_park,bottas,williams,11,1:27.135,1:25.961,
2016,1,2016_01,albert_park,alonso,mclaren,12,1:26.537,1:26.125,
2016,1,2016_01,albert_park,button,mclaren,13,1:26.740,1:26.304,
2016,1,2016_01,albert_park,jolyon_palmer,renault,14,1:27.241,1:27.601,
2016,1,2016_01,albert_park,kevin_magnussen,renault,15,1:27.297,1:27.742,
2016,1,2016_01,albert_park,ericsson,sauber,16,1:27.435,,
2016,1,2016_01,albert_park,nasr,sauber,17,1:27.958,,
2016,1,2016_01,albert_park,kvyat,red_bull,18,1:28.006,,
2016,1,2016_01,albert_park,grosjean,haas,19,1:28.322,,
2016,1,2016_01,albert_park,gutierrez,haas,20,1:29.606,,
2016,1,2016_01,albert_park,haryanto,manor,21,1:29.627,,
2016,1,2016_01,albert_park,wehrlein,manor,22,1:29.642,,
2016,2,2016_02,bahrain,hamilton,mercedes,1,1:31.391,1:30.039,1:29.493
2016,2,2016_02,bahrain,rosberg,mercedes,2,1:31.325,1:30.535,1:29.570
2016,2,2016_02,bahrain,vettel,ferrari,3,1:31.636,1:30.409,1:30.012
2016,2,2016_02,bahrain,raikkonen,ferrari,4,1:31.685,1:30.559,1:30.244
2016,2,2016_02,bahrain,ricciardo,red_bull,5,1:31.403,1:31.122,1:30.854
2016,2,2016_02,bahrain,bottas,williams,6,1:31.672,1:30.931,1:31.153
2016,2,2016_02,bahrain,massa,williams,7,1:32.045,1:31.374,1:31.155
2016,2,2016_02,bahrain,hulkenberg,force_india,8,1:31.987,1:31.604,1:31.620
2016,2,2016_02,bahrain,grosjean,haas,9,1:32.005,1:31.756,
2016,2,2016_02,bahrain,max_verstappen,toro_rosso,10,1:31.888,1:31.772,
2016,2,2016_02,bahrain,sainz,toro_rosso,11,1:31.716,1:31.816,
2016,2,2016_02,bahrain,vandoorne,mclaren,12,1:32.472,1:31.934,
2016,2,2016_02,bahrain,gutierrez,haas,13,1:32.118,1:31.945,
2016,2,2016_02,bahrain,button,mclaren,14,1:31.976,1:31.998,
2016,2,2016_02,bahrain,kvyat,red_bull,15,1:32.559,1:32.241,
2016,2,2016_02,bahrain,wehrlein,manor,16,1:32.806,,
2016,2,2016_02,bahrain,ericsson,sauber,17,1:32.840,,
2016,2,2016_02,bahrain,perez,force_india,18,1:32.911,,
2016,2,2016_02,bahrain,kevin_magnussen,renault,19,1:33.181,,
2016,2,2016_02,bahrain,jolyon_palmer,renault,20,1:33.438,,
2016,2,2016_02,bahrain,haryanto,manor,21,1:34.190,,
2016,2,2016_02,bahrain,nasr,sauber,22,1:34.388,,
2016,3,2016_03,shanghai,rosberg,mercedes,1,1:37.669,1:36.240,1:35.402
2016,3,2016_03,shanghai,ricciardo,red_bull,2,1:37.672,1:36.815,1:35.917
2016,3,2016_03,shanghai,raikkonen,ferrari,3,1:37.347,1:36.118,1:35.972
2016,3,2016_03,shanghai,vettel,ferrari,4,1:37.001,1:36.183,1:36.246
2016,3,2016_03,shanghai,bottas,williams,5,1:37.537,1:36.831,1:36.296
2016,3,2016_03,shanghai,kvyat,red_bull,6,1:37.719,1:36.948,1:36.399
2016,3,2016_03,shanghai,perez,force_india,7,1:38.096,1:37.149,1:36.865
2016,3,2016_03,shanghai,sainz,toro_rosso,8,1:37.656,1:37.204,1:36.881
2016,3,2016_03,shanghai,max_verstappen,toro_rosso,9,1:38.181,1:37.265,1:37.194
2016,3,2016_03,shanghai,hulkenberg,force_india,10,1:38.165,1:37.333,
2016,3,2016_03,shanghai,massa,williams,11,1:38.016,1:37.347,
2016,3,2016_03,shanghai,alonso,mclaren,12,1:38.451,1:38.826,
2016,3,2016_03,shanghai,button,mclaren,13,1:37.593,1:39.093,
2016,3,2016_03,shanghai,grosjean,haas,14,1:38.425,1:39.830,
2016,3,2016_03,shanghai,ericsson,sauber,15,1:38.321,1:40.742,
2016,3,2016_03,shanghai,nasr,sauber,16,1:38.654,1:42.430,
2016,3,2016_03,shanghai,kevin_magnussen,renault,17,1:38.673,,
2016,3,2016_03,shanghai,gutierrez,haas,18,1:38.770,,
2016,3,2016_03,shanghai,jolyon_palmer,renault,19,1:39.528,,
2016,3,2016_03,shanghai,haryanto,manor,20,1:40.264,,
2016,3,2016_03,shanghai,wehrlein,manor,21,,,
2016,3,2016_03,shanghai,hamilton,mercedes,22,,,
2016,4,2016_04,sochi,rosberg,mercedes,1,1:36.119,1:35.337,1:35.417
2016,4,2016_04,sochi,vettel,ferrari,2,1:36.555,1:36.623,1:36.123
2016,4,2016_04,sochi,bottas,williams,3,1:37.746,1:37.140,1:36.536
2016,4,2016_04,sochi,raikkonen,ferrari,4,1:36.976,1:36.741,1:36.663
2016,4,2016_04,sochi,massa,williams,5,1:37.753,1:37.230,1:37.016
2016,4,2016_04,sochi,ricciardo,red_bull,6,1:38.091,1:37.569,1:37.125
