season,round,raceId,circuitId,driverId,position,q1,q2,q3
2025,1,2025_01,albert_park,norris,1,1:15.912,1:15.415,1:15.096
2025,1,2025_01,albert_park,piastri,2,1:16.062,1:15.468,1:15.180
2025,1,2025_01,albert_park,max_verstappen,3,1:16.018,1:15.565,1:15.481
2025,1,2025_01,albert_park,russell,4,1:15.971,1:15.798,1:15.546
2025,1,2025_01,albert_park,tsunoda,5,1:16.225,1:16.009,1:15.670
2025,1,2025_01,albert_park,albon,6,1:16.245,1:16.017,1:15.737
2025,1,2025_01,albert_park,leclerc,7,1:16.029,1:15.827,1:15.755
2025,1,2025_01,albert_park,hamilton,8,1:16.213,1:15.919,1:15.973
2025,1,2025_01,albert_park,gasly,9,1:16.328,1:16.112,1:15.980
2025,1,2025_01,albert_park,sainz,10,1:16.360,1:15.931,1:16.062
2025,1,2025_01,albert_park,hadjar,11,1:16.354,1:16.175,
2025,1,2025_01,albert_park,alonso,12,1:16.288,1:16.453,
2025,1,2025_01,albert_park,stroll,13,1:16.369,1:16.483,
2025,1,2025_01,albert_park,doohan,14,1:16.315,1:16.863,
2025,1,2025_01,albert_park,bortoleto,15,1:16.516,1:17.520,
2025,1,2025_01,albert_park,antonelli,16,1:16.525,,
2025,1,2025_01,albert_park,hulkenberg,17,1:16.579,,
2025,1,2025_01,albert_park,lawson,18,1:17.094,,
2025,1,2025_01,albert_park,ocon,19,1:17.147,,
2025,1,2025_01,albert_park,bearman,20,,,
2025,2,2025_02,shanghai,piastri,1,1:31.591,1:31.200,1:30.641
2025,2,2025_02,shanghai,russell,2,1:31.295,1:31.307,1:30.723
2025,2,2025_02,shanghai,norris,3,1:30.983,1:30.787,1:30.793
2025,2,2025_02,shanghai,max_verstappen,4,1:31.424,1:31.142,1:30.817
2025,2,2025_02,shanghai,hamilton,5,1:31.690,1:31.501,1:30.927
2025,2,2025_02,shanghai,leclerc,6,1:31.579,1:31.450,1:31.021
2025,2,2025_02,shanghai,hadjar,7,1:31.162,1:31.253,1:31.079
2025,2,2025_02,shanghai,antonelli,8,1:31.676,1:31.590,1:31.103
2025,2,2025_02,shanghai,tsunoda,9,1:31.238,1:31.260,1:31.638
2025,2,2025_02,shanghai,albon,10,1:31.503,1:31.595,1:31.706
2025,2,2025_02,shanghai,ocon,11,1:31.876,1:31.625,
2025,2,2025_02,shanghai,hulkenberg,12,1:31.921,1:31.632,
2025,2,2025_02,shanghai,alonso,13,1:31.719,1:31.688,
2025,2,2025_02,shanghai,stroll,14,1:31.923,1:31.773,
2025,2,2025_02,shanghai,sainz,15,1:31.628,1:31.840,
2025,2,2025_02,shanghai,gasly,16,1:31.992,,
2025,2,2025_02,shanghai,bearman,17,1:32.018,,
2025,2,2025_02,shanghai,doohan,18,1:32.092,,
2025,2,2025_02,shanghai,bortoleto,19,1:32.141,,
2025,2,2025_02,shanghai,lawson,20,1:32.174,,
2025,3,2025_03,suzuka,max_verstappen,1,1:27.943,1:27.502,1:26.983
2025,3,2025_03,suzuka,norris,2,1:27.845,1:27.146,1:26.995
2025,3,2025_03,suzuka,piastri,3,1:27.687,1:27.507,1:27.027
2025,3,2025_03,suzuka,leclerc,4,1:27.920,1:27.555,1:27.299
2025,3,2025_03,suzuka,russell,5,1:27.843,1:27.400,1:27.318
2025,3,2025_03,suzuka,antonelli,6,1:27.968,1:27.639,1:27.555
2025,3,2025_03,suzuka,hadjar,7,1:28.278,1:27.775,1:27.569
2025,3,2025_03,suzuka,hamilton,8,1:27.942,1:27.610,1:27.610
2025,3,2025_03,suzuka,albon,9,1:28.218,1:27.783,1:27.615
2025,3,2025_03,suzuka,bearman,10,1:28.228,1:27.711,1:27.867
2025,3,2025_03,suzuka,gasly,11,1:28.186,1:27.822,
2025,3,2025_03,suzuka,sainz,12,1:28.209,1:27.836,
2025,3,2025_03,suzuka,alonso,13,1:28.337,1:27.897,
2025,3,2025_03,suzuka,lawson,14,1:28.554,1:27.906,
2025,3,2025_03,suzuka,tsunoda,15,1:27.967,1:28.000,
2025,3,2025_03,suzuka,hulkenberg,16,1:28.570,,
2025,3,2025_03,suzuka,bortoleto,17,1:28.622,,
2025,3,2025_03,suzuka,ocon,18,1:28.696,,
2025,3,2025_03,suzuka,doohan,19,1:28.877,,
2025,3,2025_03,suzuka,stroll,20,1:29.271,,
2025,4,2025_04,bahrain,piastri,1,1:31.392,1:30.454,1:29.841
2025,4,2025_04,bahrain,russell,2,1:31.494,1:30.664,1:30.009
2025,4,2025_04,bahrain,leclerc,3,1:31.454,1:30.724,1:30.175
2025,4,2025_04,bahrain,antonelli,4,1:31.415,1:30.716,1:30.213
2025,4,2025_04,bahrain,gasly,5,1:31.462,1:30.643,1:30.216
2025,4,2025_04,bahrain,norris,6,1:31.107,1:30.560,1:30.267
2025,4,2025_04,bahrain,max_verstappen,7,1:31.303,1:31.019,1:30.423
2025,4,2025_04,bahrain,sainz,8,1:31.591,1:30.844,1:30.680
2025,4,2025_04,bahrain,hamilton,9,1:31.219,1:31.009,1:30.772
2025,4,2025_04,bahrain,tsunoda,10,1:31.751,1:31.228,1:31.303
2025,4,2025_04,bahrain,doohan,11,1:31.414,1:31.245,
2025,4,2025_04,bahrain,hadjar,12,1:31.591,1:31.271,
2025,4,2025_04,bahrain,alonso,13,1:31.634,1:31.886,
2025,4,2025_04,bahrain,ocon,14,1:31.594,,
2025,4,2025_04,bahrain,albon,15,1:32.040,,
2025,4,2025_04,bahrain,hulkenberg,16,1:32.067,,
2025,4,2025_04,bahrain,lawson,17,1:32.165,,
2025,4,2025_04,bahrain,bortoleto,18,1:32.186,,
2025,4,2025_04,bahrain,stroll,19,1:32.283,,
2025,4,2025_04,bahrain,bearman,20,1:32.373,,
