season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2023,3,albert_park,stroll,aston_martin,4,6,12,58,Finished,6
2023,3,albert_park,perez,red_bull,5,20,11,58,Finished,1
2023,3,albert_park,norris,mclaren,6,13,8,58,Finished,9
2023,3,albert_park,hulkenberg,haas,7,10,6,58,Finished,8
2023,3,albert_park,piastri,mclaren,8,16,4,58,Finished,12
2023,3,albert_park,zhou,alfa,9,17,2,58,Finished,16
2023,3,albert_park,tsunoda,alphatauri,10,12,1,58,Finished,15
2023,3,albert_park,bottas,alfa,11,19,0,58,Finished,17
2023,3,albert_park,sainz,ferrari,12,5,0,58,Finished,3
2023,3,albert_park,gasly,alpine,13,9,0,56,Retired,7
2023,3,albert_park,ocon,alpine,14,11,0,56,Retired,11
2023,3,albert_park,de_vries,alphatauri,15,15,0,56,Retired,10
2023,3,albert_park,sargeant,williams,16,18,0,56,Retired,13
2023,3,albert_park,kevin_magnussen,haas,17,14,0,52,Retired,14
2023,3,albert_park,russell,mercedes,18,2,0,17,Retired,18
2023,3,albert_park,albon,williams,19,8,0,6,Retired,19
2023,3,albert_park,leclerc,ferrari,20,7,0,0,Retired,
2023,4,baku,perez,red_bull,1,3,25,51,Finished,5
2023,4,baku,max_verstappen,red_bull,2,2,18,51,Finished,2
2023,4,baku,leclerc,ferrari,3,1,15,51,Finished,4
2023,4,baku,alonso,aston_martin,4,6,12,51,Finished,3
2023,4,baku,sainz,ferrari,5,4,10,51,Finished,6
2023,4,baku,hamilton,mercedes,6,5,8,51,Finished,7
2023,4,baku,stroll,aston_martin,7,9,6,51,Finished,9
2023,4,baku,russell,mercedes,8,11,5,51,Finished,1
2023,4,baku,norris,mclaren,9,7,2,51,Finished,12
2023,4,baku,tsunoda,alphatauri,10,8,1,51,Finished,11
2023,4,baku,piastri,mclaren,11,10,0,51,Finished,10
2023,4,baku,albon,williams,12,12,0,51,Finished,15
2023,4,baku,kevin_magnussen,haas,13,16,0,51,Finished,13
2023,4,baku,gasly,alpine,14,17,0,51,Finished,8
2023,4,baku,ocon,alpine,15,19,0,51,Finished,14
2023,4,baku,sargeant,williams,16,14,0,51,Finished,17
2023,4,baku,hulkenberg,haas,17,20,0,50,Lapped,18
2023,4,baku,bottas,alfa,18,13,0,50,Lapped,16
2023,4,baku,zhou,alfa,19,15,0,36,Retired,19
2023,4,baku,de_vries,alphatauri,20,18,0,9,Retired,20
2023,5,miami,max_verstappen,red_bull,1,9,26,57,Finished,1
2023,5,miami,perez,red_bull,2,1,18,57,Finished,3
2023,5,miami,alonso,aston_martin,3,2,15,57,Finished,2
2023,5,miami,russell,mercedes,4,6,12,57,Finished,7
2023,5,miami,sainz,ferrari,5,3,10,57,Finished,10
2023,5,miami,hamilton,mercedes,6,13,8,57,Finished,4
2023,5,miami,leclerc,ferrari,7,7,6,57,Finished,11
2023,5,miami,gasly,alpine,8,5,4,57,Finished,17
2023,5,miami,ocon,alpine,9,8,2,57,Finished,9
2023,5,miami,kevin_magnussen,haas,10,4,1,57,Finished,13
2023,5,miami,tsunoda,alphatauri,11,17,0,57,Finished,8
2023,5,miami,stroll,aston_martin,12,18,0,57,Finished,5
2023,5,miami,bottas,alfa,13,10,0,57,Finished,15
2023,5,miami,albon,williams,14,11,0,57,Finished,16
2023,5,miami,hulkenberg,haas,15,12,0,57,Finished,6
2023,5,miami,zhou,alfa,16,14,0,57,Finished,14
2023,5,miami,norris,mclaren,17,16,0,57,Finished,20
2023,5,miami,de_vries,alphatauri,18,15,0,57,Finished,12
2023,5,miami,piastri,mclaren,19,19,0,56,Lapped,18
2023,5,miami,sargeant,williams,20,20,0,56,Lapped,19
2023,6,monaco,max_verstappen,red_bull,1,1,25,78,Finished,7
2023,6,monaco,alonso,aston_martin,2,2,18,78,Finished,9
2023,6,monaco,ocon,alpine,3,3,15,78,Finished,6
2023,6,monaco,hamilton,mercedes,4,5,13,78,Finished,1
2023,6,monaco,russell,mercedes,5,8,10,78,Finished,10
2023,6,monaco,leclerc,ferrari,6,6,8,78,Finished,2
2023,6,monaco,gasly,alpine,7,7,6,78,Finished,3
2023,6,monaco,sainz,ferrari,8,4,4,78,Finished,5
2023,6,monaco,norris,mclaren,9,10,2,77,Lapped,19
2023,6,monaco,piastri,mclaren,10,11,1,77,Lapped,14
2023,6,monaco,bottas,alfa,11,15,0,77,Lapped,18
2023,6,monaco,de_vries,alphatauri,12,12,0,77,Lapped,15
2023,6,monaco,zhou,alfa,13,19,0,77,Lapped,11
2023,6,monaco,albon,williams,14,13,0,77,Lapped,8
2023,6,monaco,tsunoda,alphatauri,15,9,0,76,Lapped,16
2023,6,monaco,perez,red_bull,16,20,0,76,Lapped,4
2023,6,monaco,hulkenberg,haas,17,18,0,76,Lapped,12
2023,6,monaco,sargeant,williams,18,16,0,76,Lapped,13
2023,6,monaco,kevin_magnussen,haas,19,17,0,70,Retired,20
2023,6,monaco,stroll,aston_martin,20,14,0,53,Retired,17
2023,7,catalunya,max_verstappen,red_bull,1,1,26,66,Finished,1
2023,7,catalunya,hamilton,mercedes,2,4,18,66,Finished,3
2023,7,catalunya,russell,mercedes,3,12,15,66,Finished,5
2023,7,catalunya,perez,red_bull,4,11,12,66,Finished,2
2023,7,catalunya,sainz,ferrari,5,2,10,66,Finished,11
2023,7,catalunya,stroll,aston_martin,6,5,8,66,Finished,14
2023,7,catalunya,alonso,aston_martin,7,8,6,66,Finished,7
2023,7,catalunya,ocon,alpine,8,6,4,66,Finished,18
2023,7,catalunya,zhou,alfa,9,13,2,66,Finished,15
2023,7,catalunya,gasly,alpine,10,10,1,66,Finished,10
2023,7,catalunya,leclerc,ferrari,11,19,0,66,Finished,9
2023,7,catalunya,tsunoda,alphatauri,12,15,0,66,Finished,17
2023,7,catalunya,piastri,mclaren,13,9,0,65,Lapped,13
2023,7,catalunya,de_vries,alphatauri,14,14,0,65,Lapped,12
2023,7,catalunya,hulkenberg,haas,15,7,0,65,Lapped,16
2023,7,catalunya,albon,williams,16,18,0,65,Lapped,19
2023,7,catalunya,norris,mclaren,17,3,0,65,Lapped,4
2023,7,catalunya,kevin_magnussen,haas,18,17,0,65,Lapped,6
2023,7,catalunya,bottas,alfa,19,16,0,65,Lapped,8
2023,7,catalunya,sargeant,williams,20,20,0,65,Lapped,20
2023,8,villeneuve,max_verstappen,red_bull,1,1,25,70,Finished,3
2023,8,villeneuve,alonso,aston_martin,2,2,18,70,Finished,4
2023,8,villeneuve,hamilton,mercedes,3,3,15,70,Finished,2
2023,8,villeneuve,leclerc,ferrari,4,10,12,70,Finished,5
2023,8,villeneuve,sainz,ferrari,5,11,10,70,Finished,6
2023,8,villeneuve,perez,red_bull,6,12,9,70,Finished,1
2023,8,villeneuve,albon,williams,7,9,6,70,Finished,16
2023,8,villeneuve,ocon,alpine,8,6,4,70,Finished,15
2023,8,villeneuve,stroll,aston_martin,9,16,2,70,Finished,10
2023,8,villeneuve,bottas,alfa,10,14,1,70,Finished,12
2023,8,villeneuve,piastri,mclaren,11,8,0,70,Finished,11
2023,8,villeneuve,gasly,alpine,12,15,0,70,Finished,9
2023,8,villeneuve,norris,mclaren,13,7,0,70,Finished,8
2023,8,villeneuve,tsunoda,alphatauri,14,19,0,70,Finished,14
2023,8,villeneuve,hulkenberg,haas,15,5,0,69,Lapped,19
2023,8,villeneuve,zhou,alfa,16,20,0,69,Lapped,17
2023,8,villeneuve,kevin_magnussen,haas,17,13,0,69,Lapped,7
2023,8,villeneuve,de_vries,alphatauri,18,17,0,69,Lapped,13
2023,8,villeneuve,russell,mercedes,19,4,0,53,Retired,18
2023,8,villeneuve,sargeant,williams,20,18,0,6,Retired,20
2023,9,red_bull_ring,max_verstappen,red_bull,1,1,26,71,Finished,1
2023,9,red_bull_ring,leclerc,ferrari,2,2,18,71,Finished,5
2023,9,red_bull_ring,perez,red_bull,3,15,15,71,Finished,2
2023,9,red_bull_ring,norris,mclaren,4,4,12,71,Finished,4
2023,9,red_bull_ring,alonso,aston_martin,5,7,10,71,Finished,8
2023,9,red_bull_ring,sainz,ferrari,6,3,8,71,Finished,6
2023,9,red_bull_ring,russell,mercedes,7,11,6,71,Finished,10
2023,9,red_bull_ring,hamilton,mercedes,8,5,4,71,Finished,9
2023,9,red_bull_ring,stroll,aston_martin,9,6,2,71,Finished,3
2023,9,red_bull_ring,gasly,alpine,10,9,1,71,Finished,7
2023,9,red_bull_ring,albon,williams,11,10,0,71,Finished,11
2023,9,red_bull_ring,zhou,alfa,12,17,0,70,Lapped,14
2023,9,red_bull_ring,sargeant,williams,13,18,0,70,Lapped,12
2023,9,red_bull_ring,ocon,alpine,14,12,0,70,Lapped,15
2023,9,red_bull_ring,bottas,alfa,15,14,0,70,Lapped,18
2023,9,red_bull_ring,piastri,mclaren,16,13,0,70,Lapped,17
2023,9,red_bull_ring,de_vries,alphatauri,17,20,0,70,Lapped,16
2023,9,red_bull_ring,kevin_magnussen,haas,18,19,0,70,Lapped,19
2023,9,red_bull_ring,tsunoda,alphatauri,19,16,0,70,Lapped,13
2023,9,red_bull_ring,hulkenberg,haas,20,8,0,12,Retired,20
2023,10,silverstone,max_verstappen,red_bull,1,1,26,52,Finished,1
2023,10,silverstone,norris,mclaren,2,2,18,52,Finished,2
2023,10,silverstone,hamilton,mercedes,3,7,15,52,Finished,3
2023,10,silverstone,piastri,mclaren,4,3,12,52,Finished,4
2023,10,silverstone,russell,mercedes,5,6,10,52,Finished,6
2023,10,silverstone,perez,red_bull,6,15,8,52,Finished,5
2023,10,silverstone,alonso,aston_martin,7,9,6,52,Finished,9
2023,10,silverstone,albon,williams,8,8,4,52,Finished,8
2023,10,silverstone,leclerc,ferrari,9,4,2,52,Finished,7
2023,10,silverstone,sainz,ferrari,10,5,1,52,Finished,10
2023,10,silverstone,sargeant,williams,11,14,0,52,Finished,13
2023,10,silverstone,bottas,alfa,12,20,0,52,Finished,16
2023,10,silverstone,hulkenberg,haas,13,11,0,52,Finished,15
2023,10,silverstone,stroll,aston_martin,14,12,0,52,Finished,11
2023,10,silverstone,zhou,alfa,15,17,0,52,Finished,14
2023,10,silverstone,tsunoda,alphatauri,16,16,0,52,Finished,17
2023,10,silverstone,de_vries,alphatauri,17,18,0,52,Finished,18
2023,10,silverstone,gasly,alpine,18,10,0,46,Retired,12
2023,10,silverstone,kevin_magnussen,haas,19,19,0,31,Retired,19
2023,10,silverstone,ocon,alpine,20,13,0,9,Retired,20
2023,11,hungaroring,max_verstappen,red_bull,1,2,26,70,Finished,1
2023,11,hungaroring,norris,mclaren,2,3,18,70,Finished,4
2023,11,hungaroring,perez,red_bull,3,9,15,70,Finished,5
2023,11,hungaroring,hamilton,mercedes,4,1,12,70,Finished,2
2023,11,hungaroring,piastri,mclaren,5,4,10,70,Finished,8
2023,11,hungaroring,russell,mercedes,6,18,8,70,Finished,3
2023,11,hungaroring,leclerc,ferrari,7,6,6,70,Finished,6
2023,11,hungaroring,sainz,ferrari,8,11,4,70,Finished,7
2023,11,hungaroring,alonso,aston_martin,9,8,2,70,Finished,9
2023,11,hungaroring,stroll,aston_martin,10,14,1,69,Lapped,11
2023,11,hungaroring,albon,williams,11,16,0,69,Lapped,18
2023,11,hungaroring,bottas,alfa,12,7,0,69,Lapped,14
2023,11,hungaroring,ricciardo,alphatauri,13,13,0,69,Lapped,17
2023,11,hungaroring,hulkenberg,haas,14,10,0,69,Lapped,13
2023,11,hungaroring,tsunoda,alphatauri,15,17,0,69,Lapped,10
2023,11,hungaroring,zhou,alfa,16,5,0,69,Lapped,15
2023,11,hungaroring,kevin_magnussen,haas,17,19,0,69,Lapped,16
2023,11,hungaroring,sargeant,williams,18,20,0,67,Retired,12
2023,11,hungaroring,ocon,alpine,19,12,0,2,Retired,
2023,11,hungaroring,gasly,alpine,20,15,0,1,Retired,
2023,12,spa,max_verstappen,red_bull,1,6,25,44,Finished,2
2023,12,spa,perez,red_bull,2,2,18,44,Finished,6
2023,12,spa,leclerc,ferrari,3,1,15,44,Finished,7
2023,12,spa,hamilton,mercedes,4,3,13,44,Finished,1
2023,12,spa,alonso,aston_martin,5,9,10,44,Finished,13
2023,12,spa,russell,mercedes,6,8,8,44,Finished,11
2023,12,spa,norris,mclaren,7,7,6,44,Finished,18
2023,12,spa,ocon,alpine,8,14,4,44,Finished,8
2023,12,spa,stroll,aston_martin,9,10,2,44,Finished,16
2023,12,spa,tsunoda,alphatauri,10,11,1,44,Finished,17
2023,12,spa,gasly,alpine,11,12,0,44,Finished,12
2023,12,spa,bottas,alfa,12,13,0,44,Finished,10
2023,12,spa,zhou,alfa,13,17,0,44,Finished,5
2023,12,spa,albon,williams,14,15,0,44,Finished,3
2023,12,spa,kevin_magnussen,haas,15,16,0,44,Finished,14
2023,12,spa,ricciardo,alphatauri,16,19,0,44,Finished,15
2023,12,spa,sargeant,williams,17,18,0,44,Finished,9
2023,12,spa,hulkenberg,haas,18,20,0,44,Finished,4
2023,12,spa,sainz,ferrari,19,4,0,23,Retired,19
2023,12,spa,piastri,mclaren,20,5,0,0,Retired,
2023,13,zandvoort,max_verstappen,red_bull,1,1,25,72,Finished,2
2023,13,zandvoort,alonso,aston_martin,2,5,19,72,Finished,1
2023,13,zandvoort,gasly,alpine,3,12,15,72,Finished,7
2023,13,zandvoort,perez,red_bull,4,7,12,72,Finished,4
2023,13,zandvoort,sainz,ferrari,5,6,10,72,Finished,13
2023,13,zandvoort,hamilton,mercedes,6,13,8,72,Finished,3
2023,13,zandvoort,norris,mclaren,7,2,6,72,Finished,6
2023,13,zandvoort,albon,williams,8,4,4,72,Finished,8
2023,13,zandvoort,piastri,mclaren,9,8,2,72,Finished,5
2023,13,zandvoort,ocon,alpine,10,16,1,72,Finished,10
2023,13,zandvoort,stroll,aston_martin,11,11,0,72,Finished,15
2023,13,zandvoort,hulkenberg,haas,12,14,0,72,Finished,9
2023,13,zandvoort,lawson,alphatauri,13,19,0,72,Finished,12
2023,13,zandvoort,bottas,alfa,14,18,0,72,Finished,11
2023,13,zandvoort,tsunoda,alphatauri,15,17,0,72,Finished,18
2023,13,zandvoort,kevin_magnussen,haas,16,0,0,72,Finished,17
2023,13,zandvoort,russell,mercedes,17,3,0,72,Finished,14
2023,13,zandvoort,zhou,alfa,18,15,0,62,Accident,16
2023,13,zandvoort,leclerc,ferrari,19,9,0,41,Undertray,19
2023,13,zandvoort,sargeant,williams,20,10,0,14,Accident,20
2023,14,monza,max_verstappen,red_bull,1,2,25,51,Finished,2
2023,14,monza,perez,red_bull,2,5,18,51,Finished,4
2023,14,monza,sainz,ferrari,3,1,15,51,Finished,3
2023,14,monza,leclerc,ferrari,4,3,12,51,Finished,5
2023,14,monza,russell,mercedes,5,4,10,51,Finished,9
2023,14,monza,hamilton,mercedes,6,8,8,51,Finished,6
2023,14,monza,albon,williams,7,6,6,51,Finished,16
2023,14,monza,norris,mclaren,8,9,4,51,Finished,14
2023,14,monza,alonso,aston_martin,9,10,2,51,Finished,13
2023,14,monza,bottas,alfa,10,14,1,51,Finished,12
2023,14,monza,lawson,alphatauri,11,12,0,51,Finished,8
2023,14,monza,piastri,mclaren,12,7,0,51,Finished,1
2023,14,monza,sargeant,williams,13,15,0,51,Finished,18
2023,14,monza,zhou,alfa,14,16,0,51,Finished,11
2023,14,monza,gasly,alpine,15,17,0,51,Finished,7
2023,14,monza,stroll,aston_martin,16,20,0,51,Finished,17
2023,14,monza,hulkenberg,haas,17,13,0,50,Lapped,10
2023,14,monza,kevin_magnussen,haas,18,19,0,50,Lapped,15
2023,14,monza,ocon,alpine,19,18,0,39,Retired,19
2023,14,monza,tsunoda,alphatauri,20,11,0,0,Did not start,
2023,15,marina_bay,sainz,ferrari,1,1,25,62,Finished,7
2023,15,marina_bay,norris,mclaren,2,4,18,62,Finished,8
2023,15,marina_bay,hamilton,mercedes,3,5,16,62,Finished,1
2023,15,marina_bay,leclerc,ferrari,4,3,12,62,Finished,11
2023,15,marina_bay,max_verstappen,red_bull,5,11,10,62,Finished,4
2023,15,marina_bay,gasly,alpine,6,12,8,62,Finished,12
2023,15,marina_bay,piastri,mclaren,7,17,6,62,Finished,13
2023,15,marina_bay,perez,red_bull,8,13,4,62,Finished,5
2023,15,marina_bay,lawson,alphatauri,9,10,2,62,Finished,15
2023,15,marina_bay,kevin_magnussen,haas,10,6,1,62,Finished,10
2023,15,marina_bay,albon,williams,11,14,0,62,Finished,6
2023,15,marina_bay,zhou,alfa,12,19,0,62,Finished,16
2023,15,marina_bay,hulkenberg,haas,13,9,0,62,Finished,17
2023,15,marina_bay,sargeant,williams,14,18,0,62,Finished,14
2023,15,marina_bay,alonso,aston_martin,15,7,0,62,Finished,3
2023,15,marina_bay,russell,mercedes,16,2,0,61,Retired,2
2023,15,marina_bay,bottas,alfa,17,16,0,51,Retired,9
2023,15,marina_bay,ocon,alpine,18,8,0,42,Retired,18
2023,15,marina_bay,tsunoda,alphatauri,19,15,0,0,Retired,
2023,15,marina_bay,stroll,aston_martin,20,0,0,0,Withdrew,
2023,16,suzuka,max_verstappen,red_bull,1,1,26,53,Finished,1
2023,16,suzuka,norris,mclaren,2,3,18,53,Finished,2
2023,16,suzuka,piastri,mclaren,3,2,15,53,Finished,5
2023,16,suzuka,leclerc,ferrari,4,4,12,53,Finished,6
2023,16,suzuka,hamilton,mercedes,5,7,10,53,Finished,3
2023,16,suzuka,sainz,ferrari,6,6,8,53,Finished,4
2023,16,suzuka,russell,mercedes,7,8,6,53,Finished,11
2023,16,suzuka,alonso,aston_martin,8,10,4,53,Finished,8
2023,16,suzuka,ocon,alpine,9,14,2,53,Finished,10
2023,16,suzuka,gasly,alpine,10,12,1,53,Finished,7
2023,16,suzuka,lawson,alphatauri,11,11,0,52,Lapped,15
2023,16,suzuka,tsunoda,alphatauri,12,9,0,52,Lapped,12
2023,16,suzuka,zhou,alfa,13,19,0,52,Lapped,13
2023,16,suzuka,hulkenberg,haas,14,18,0,52,Lapped,9
2023,16,suzuka,kevin_magnussen,haas,15,15,0,52,Lapped,14
2023,16,suzuka,albon,williams,16,13,0,26,Retired,18
2023,16,suzuka,sargeant,williams,17,20,0,22,Retired,16
2023,16,suzuka,stroll,aston_martin,18,17,0,20,Retired,17
2023,16,suzuka,perez,red_bull,19,5,0,15,Retired,19
2023,16,suzuka,bottas,alfa,20,16,0,7,Retired,20
2023,17,losail,max_verstappen,red_bull,1,1,26,57,Finished,1
2023,17,losail,piastri,mclaren,2,6,18,57,Finished,3
2023,17,losail,norris,mclaren,3,10,15,57,Finished,2
2023,17,losail,russell,mercedes,4,2,12,57,Finished,5
2023,17,losail,leclerc,ferrari,5,5,10,57,Finished,4
2023,17,losail,alonso,aston_martin,6,4,8,57,Finished,6
2023,17,losail,ocon,alpine,7,8,6,57,Finished,11
2023,17,losail,bottas,alfa,8,9,4,57,Finished,13
2023,17,losail,zhou,alfa,9,19,2,57,Finished,9
2023,17,losail,perez,red_bull,10,20,1,57,Finished,7
2023,17,losail,stroll,aston_martin,11,16,0,57,Finished,10
2023,17,losail,gasly,alpine,12,7,0,57,Finished,8
2023,17,losail,albon,williams,13,13,0,57,Finished,14
2023,17,losail,kevin_magnussen,haas,14,18,0,56,Lapped,15
2023,17,losail,tsunoda,alphatauri,15,11,0,56,Lapped,17
2023,17,losail,hulkenberg,haas,16,14,0,56,Lapped,12
2023,17,losail,lawson,alphatauri,17,17,0,56,Lapped,16
2023,17,losail,sargeant,williams,18,15,0,40,Retired,18
2023,17,losail,hamilton,mercedes,19,3,0,0,Retired,
2023,17,losail,sainz,ferrari,20,12,0,0,Did not start,
2023,18,americas,max_verstappen,red_bull,1,6,25,56,Finished,9
2023,18,americas,norris,mclaren,2,2,18,56,Finished,8
2023,18,americas,sainz,ferrari,3,4,15,56,Finished,10
2023,18,americas,perez,red_bull,4,9,12,56,Finished,5
2023,18,americas,russell,mercedes,5,5,10,56,Finished,3
2023,18,americas,gasly,alpine,6,7,8,56,Finished,11
2023,18,americas,stroll,aston_martin,7,20,6,56,Finished,6
2023,18,americas,tsunoda,alphatauri,8,11,5,56,Finished,1
2023,18,americas,albon,williams,9,15,2,56,Finished,15
2023,18,americas,sargeant,williams,10,16,1,56,Finished,14
2023,18,americas,hulkenberg,haas,11,18,0,56,Finished,12
2023,18,americas,bottas,alfa,12,13,0,56,Finished,18
2023,18,americas,zhou,alfa,13,12,0,55,Lapped,17
2023,18,americas,kevin_magnussen,haas,14,17,0,55,Lapped,16
2023,18,americas,ricciardo,alphatauri,15,14,0,55,Lapped,2
2023,18,americas,alonso,aston_martin,16,19,0,49,Retired,7
2023,18,americas,piastri,mclaren,17,10,0,10,Retired,19
2023,18,americas,ocon,alpine,18,8,0,6,Retired,20
2023,18,americas,hamilton,mercedes,19,3,0,56,Disqualified,4
2023,18,americas,leclerc,ferrari,20,1,0,56,Disqualified,13
2023,19,rodriguez,max_verstappen,red_bull,1,3,25,71,Finished,2
2023,19,rodriguez,hamilton,mercedes,2,6,19,71,Finished,1
2023,19,rodriguez,leclerc,ferrari,3,1,15,71,Finished,4
2023,19,rodriguez,sainz,ferrari,4,2,12,71,Finished,6
2023,19,rodriguez,norris,mclaren,5,17,10,71,Finished,3
2023,19,rodriguez,russell,mercedes,6,8,8,71,Finished,10
2023,19,rodriguez,ricciardo,alphatauri,7,4,6,71,Finished,7
2023,19,rodriguez,piastri,mclaren,8,7,4,71,Finished,8
2023,19,rodriguez,albon,williams,9,14,2,71,Finished,9
2023,19,rodriguez,ocon,alpine,10,15,1,71,Finished,11
2023,19,rodriguez,gasly,alpine,11,11,0,71,Finished,16
2023,19,rodriguez,tsunoda,alphatauri,12,18,0,71,Finished,5
2023,19,rodriguez,hulkenberg,haas,13,12,0,71,Finished,15
2023,19,rodriguez,zhou,alfa,14,10,0,71,Finished,19
2023,19,rodriguez,bottas,alfa,15,9,0,71,Finished,14
2023,19,rodriguez,sargeant,williams,16,19,0,70,Retired,12
2023,19,rodriguez,stroll,aston_martin,17,0,0,66,Collision damage,17
2023,19,rodriguez,alonso,aston_martin,18,13,0,47,Withdrew,18
2023,19,rodriguez,kevin_magnussen,haas,19,16,0,31,Accident,13
2023,19,rodriguez,perez,red_bull,20,5,0,1,Collision damage,
2023,20,interlagos,max_verstappen,red_bull,1,1,25,71,Finished,2
2023,20,interlagos,norris,mclaren,2,6,19,71,Finished,1
2023,20,interlagos,alonso,aston_martin,3,4,15,71,Finished,10
2023,20,interlagos,perez,red_bull,4,9,12,71,Finished,5
2023,20,interlagos,stroll,aston_martin,5,3,10,71,Finished,4
2023,20,interlagos,sainz,ferrari,6,7,8,71,Finished,9
2023,20,interlagos,gasly,alpine,7,15,6,71,Finished,11
2023,20,interlagos,hamilton,mercedes,8,5,4,71,Finished,12
2023,20,interlagos,tsunoda,alphatauri,9,16,2,71,Finished,7
2023,20,interlagos,ocon,alpine,10,14,1,70,Lapped,6
2023,20,interlagos,sargeant,williams,11,19,0,70,Lapped,16
2023,20,interlagos,hulkenberg,haas,12,11,0,70,Lapped,14
2023,20,interlagos,ricciardo,alphatauri,13,17,0,70,Lapped,3
2023,20,interlagos,piastri,mclaren,14,10,0,69,Lapped,8
2023,20,interlagos,russell,mercedes,15,8,0,57,Retired,13
2023,20,interlagos,bottas,alfa,16,18,0,39,Retired,15
2023,20,interlagos,zhou,alfa,17,20,0,22,Retired,17
2023,20,interlagos,kevin_magnussen,haas,18,12,0,0,Retired,
2023,20,interlagos,albon,williams,19,13,0,0,Retired,
2023,20,interlagos,leclerc,ferrari,20,2,0,0,Did not start,
2023,21,vegas,max_verstappen,red_bull,1,2,25,50,Finished,2
2023,21,vegas,leclerc,ferrari,2,1,18,50,Finished,3
2023,21,vegas,perez,red_bull,3,11,15,50,Finished,5
2023,21,vegas,ocon,alpine,4,16,12,50,Finished,10
2023,21,vegas,stroll,aston_martin,5,19,10,50,Finished,9
2023,21,vegas,sainz,ferrari,6,12,8,50,Finished,6
2023,21,vegas,hamilton,mercedes,7,10,6,50,Finished,4
2023,21,vegas,russell,mercedes,8,3,4,50,Finished,7
2023,21,vegas,alonso,aston_martin,9,9,2,50,Finished,8
2023,21,vegas,piastri,mclaren,10,18,2,50,Finished,1
2023,21,vegas,gasly,alpine,11,4,0,50,Finished,11
2023,21,vegas,albon,williams,12,5,0,50,Finished,13
2023,21,vegas,kevin_magnussen,haas,13,8,0,50,Finished,15
2023,21,vegas,ricciardo,alphatauri,14,14,0,50,Finished,12
2023,21,vegas,zhou,alfa,15,17,0,50,Finished,14
2023,21,vegas,sargeant,williams,16,6,0,50,Finished,19
2023,21,vegas,bottas,alfa,17,7,0,50,Finished,16
2023,21,vegas,tsunoda,alphatauri,18,20,0,46,Retired,18
2023,21,vegas,hulkenberg,haas,19,13,0,45,Retired,17
2023,21,vegas,norris,mclaren,20,15,0,2,Retired,20
