season,round,circuitId,driverId,constructorId,position,grid,points,laps,status,fastestLapRank
2015,1,albert_park,hamilton,mercedes,1,1,25,58,Finished,1
2015,1,albert_park,rosberg,mercedes,2,2,18,58,Finished,2
2015,1,albert_park,vettel,ferrari,3,4,15,58,Finished,4
2015,1,albert_park,massa,williams,4,3,12,58,Finished,6
2015,1,albert_park,nasr,sauber,5,10,10,58,Finished,9
2015,1,albert_park,ricciardo,red_bull,6,6,8,57,+1 Lap,10
2015,1,albert_park,hulkenberg,force_india,7,13,6,57,+1 Lap,8
2015,1,albert_park,ericsson,sauber,8,15,4,57,+1 Lap,5
2015,1,albert_park,sainz,toro_rosso,9,7,2,57,+1 Lap,11
2015,1,albert_park,perez,force_india,10,14,1,57,+1 Lap,7
2015,1,albert_park,button,mclaren,11,16,0,56,+2 Laps,12
2015,1,albert_park,raikkonen,ferrari,12,5,0,40,Wheel,3
2015,1,albert_park,max_verstappen,toro_rosso,13,11,0,32,Engine,13
2015,1,albert_park,grosjean,lotus_f1,14,8,0,0,Power loss,
2015,1,albert_park,maldonado,lotus_f1,15,9,0,0,Accident,
2015,1,albert_park,kvyat,red_bull,16,12,0,0,Withdrew,
2015,1,albert_park,kevin_magnussen,mclaren,17,17,0,0,Withdrew,
2015,1,albert_park,bottas,williams,18,0,0,0,Withdrew,
2015,2,sepang,vettel,ferrari,1,2,25,56,Finished,3
2015,2,sepang,hamilton,mercedes,2,1,18,56,Finished,2
2015,2,sepang,rosberg,mercedes,3,3,15,56,Finished,1
2015,2,sepang,raikkonen,ferrari,4,11,12,56,Finished,7
2015,2,sepang,bottas,williams,5,8,10,56,Finished,6
2015,2,sepang,massa,williams,6,7,8,56,Finished,5
2015,2,sepang,max_verstappen,toro_rosso,7,6,6,56,Finished,9
2015,2,sepang,sainz,toro_rosso,8,15,4,55,+1 Lap,15
2015,2,sepang,kvyat,red_bull,9,5,2,55,+1 Lap,8
2015,2,sepang,ricciardo,red_bull,10,4,1,55,+1 Lap,13
2015,2,sepang,grosjean,lotus_f1,11,10,0,55,+1 Lap,10
2015,2,sepang,nasr,sauber,12,16,0,55,+1 Lap,4
2015,2,sepang,perez,force_india,13,14,0,55,+1 Lap,14
2015,2,sepang,hulkenberg,force_india,14,13,0,55,+1 Lap,11
2015,2,sepang,merhi,manor,15,19,0,53,+3 Laps,19
2015,2,sepang,maldonado,lotus_f1,16,12,0,47,Retired,12
2015,2,sepang,button,mclaren,17,17,0,41,Turbo,16
2015,2,sepang,alonso,mclaren,18,18,0,21,ERS,17
2015,2,sepang,ericsson,sauber,19,9,0,3,Spun off,18
2015,2,sepang,stevens,manor,20,0,0,0,Fuel system,
2015,3,shanghai,hamilton,mercedes,1,1,25,56,Finished,1
2015,3,shanghai,rosberg,mercedes,2,2,18,56,Finished,2
2015,3,shanghai,vettel,ferrari,3,3,15,56,Finished,5
2015,3,shanghai,raikkonen,ferrari,4,6,12,56,Finished,6
2015,3,shanghai,massa,williams,5,4,10,56,Finished,4
2015,3,shanghai,bottas,williams,6,5,8,56,Finished,7
2015,3,shanghai,grosjean,lotus_f1,7,8,6,56,Finished,8
2015,3,shanghai,nasr,sauber,8,9,4,56,Finished,12
2015,3,shanghai,ricciardo,red_bull,9,7,2,56,Finished,9
2015,3,shanghai,ericsson,sauber,10,10,1,55,+1 Lap,15
2015,3,shanghai,perez,force_india,11,15,0,55,+1 Lap,10
2015,3,shanghai,alonso,mclaren,12,18,0,55,+1 Lap,13
2015,3,shanghai,sainz,toro_rosso,13,14,0,55,+1 Lap,3
2015,3,shanghai,button,mclaren,14,17,0,55,+1 Lap,16
2015,3,shanghai,stevens,manor,15,19,0,54,+2 Laps,17
2015,3,shanghai,merhi,manor,16,20,0,54,+2 Laps,19
2015,3,shanghai,max_verstappen,toro_rosso,17,13,0,52,Transmission,14
2015,3,shanghai,maldonado,lotus_f1,18,11,0,49,Brakes,11
2015,3,shanghai,kvyat,red_bull,19,12,0,15,Power Unit,20
2015,3,shanghai,hulkenberg,force_india,20,16,0,9,Gearbox,18
2015,4,bahrain,hamilton,mercedes,1,1,25,57,Finished,5
2015,4,bahrain,raikkonen,ferrari,2,4,18,57,Finished,1
2015,4,bahrain,rosberg,mercedes,3,3,15,57,Finished,3
2015,4,bahrain,bottas,williams,4,5,12,57,Finished,6
2015,4,bahrain,vettel,ferrari,5,2,10,57,Finished,2
2015,4,bahrain,ricciardo,red_bull,6,7,8,57,Finished,12
2015,4,bahrain,grosjean,lotus_f1,7,10,6,57,Finished,15
2015,4,bahrain,perez,force_india,8,11,4,56,+1 Lap,8
2015,4,bahrain,kvyat,red_bull,9,17,2,56,+1 Lap,11
2015,4,bahrain,massa,williams,10,6,1,56,+1 Lap,14
2015,4,bahrain,alonso,mclaren,11,14,0,56,+1 Lap,13
2015,4,bahrain,nasr,sauber,12,12,0,56,+1 Lap,7
2015,4,bahrain,hulkenberg,force_india,13,8,0,56,+1 Lap,10
2015,4,bahrain,ericsson,sauber,14,13,0,56,+1 Lap,9
2015,4,bahrain,maldonado,lotus_f1,15,16,0,56,+1 Lap,4
2015,4,bahrain,stevens,manor,16,18,0,55,+2 Laps,18
2015,4,bahrain,merhi,manor,17,19,0,54,+3 Laps,19
2015,4,bahrain,max_verstappen,toro_rosso,18,15,0,34,Electrical,16
2015,4,bahrain,sainz,toro_rosso,19,9,0,29,Engine,17
2015,4,bahrain,button,mclaren,20,20,0,0,ERS,
2015,5,catalunya,rosberg,mercedes,1,1,25,66,Finished,2
2015,5,catalunya,hamilton,mercedes,2,2,18,66,Finished,1
2015,5,catalunya,vettel,ferrari,3,3,15,66,Finished,6
2015,5,catalunya,bottas,williams,4,4,12,66,Finished,5
2015,5,catalunya,raikkonen,ferrari,5,7,10,66,Finished,3
2015,5,catalunya,massa,williams,6,9,8,66,Finished,4
2015,5,catalunya,ricciardo,red_bull,7,10,6,65,+1 Lap,8
2015,5,catalunya,grosjean,lotus_f1,8,11,4,65,+1 Lap,15
2015,5,catalunya,sainz,toro_rosso,9,5,2,65,+1 Lap,9
2015,5,catalunya,kvyat,red_bull,10,8,1,65,+1 Lap,11
2015,5,catalunya,max_verstappen,toro_rosso,11,6,0,65,+1 Lap,12
2015,5,catalunya,nasr,sauber,12,15,0,65,+1 Lap,13
2015,5,catalunya,perez,force_india,13,18,0,65,+1 Lap,14
2015,5,catalunya,ericsson,sauber,14,16,0,65,+1 Lap,16
2015,5,catalunya,hulkenberg,force_india,15,17,0,65,+1 Lap,7
2015,5,catalunya,button,mclaren,16,14,0,65,+1 Lap,10
2015,5,catalunya,stevens,manor,17,19,0,63,+3 Laps,19
2015,5,catalunya,merhi,manor,18,20,0,62,+4 Laps,20
2015,5,catalunya,maldonado,lotus_f1,19,12,0,45,Accident,17
2015,5,catalunya,alonso,mclaren,20,13,0,26,Brakes,18
2015,6,monaco,rosberg,mercedes,1,2,25,78,Finished,2
2015,6,monaco,vettel,ferrari,2,3,18,78,Finished,4
2015,6,monaco,hamilton,mercedes,3,1,15,78,Finished,3
2015,6,monaco,kvyat,red_bull,4,5,12,78,Finished,7
2015,6,monaco,ricciardo,red_bull,5,4,10,78,Finished,1
2015,6,monaco,raikkonen,ferrari,6,6,8,78,Finished,10
2015,6,monaco,perez,force_india,7,7,6,78,Finished,11
2015,6,monaco,button,mclaren,8,10,4,78,Finished,9
2015,6,monaco,nasr,sauber,9,14,2,78,Finished,15
2015,6,monaco,sainz,toro_rosso,10,0,1,78,Finished,13
2015,6,monaco,hulkenberg,force_india,11,11,0,78,Finished,14
2015,6,monaco,grosjean,lotus_f1,12,15,0,78,Finished,17
2015,6,monaco,ericsson,sauber,13,17,0,78,Finished,8
2015,6,monaco,bottas,williams,14,16,0,78,Finished,6
2015,6,monaco,massa,williams,15,12,0,77,+1 Lap,12
2015,6,monaco,merhi,manor,16,19,0,76,+2 Laps,18
2015,6,monaco,stevens,manor,17,18,0,76,+2 Laps,20
2015,6,monaco,max_verstappen,toro_rosso,18,9,0,62,Accident,5
2015,6,monaco,alonso,mclaren,19,13,0,41,Gearbox,16
2015,6,monaco,maldonado,lotus_f1,20,8,0,5,Brakes,19
2015,7,villeneuve,hamilton,mercedes,1,1,25,70,Finished,3
2015,7,villeneuve,rosberg,mercedes,2,2,18,70,Finished,5
2015,7,villeneuve,bottas,williams,3,4,15,70,Finished,6
2015,7,villeneuve,raikkonen,ferrari,4,3,12,70,Finished,1
2015,7,villeneuve,vettel,ferrari,5,18,10,70,Finished,2
2015,7,villeneuve,massa,williams,6,15,8,70,Finished,4
2015,7,villeneuve,maldonado,lotus_f1,7,6,6,70,Finished,10
2015,7,villeneuve,hulkenberg,force_india,8,7,4,69,+1 Lap,9
2015,7,villeneuve,kvyat,red_bull,9,8,2,69,+1 Lap,8
2015,7,villeneuve,grosjean,lotus_f1,10,5,1,69,+1 Lap,7
2015,7,villeneuve,perez,force_india,11,10,0,69,+1 Lap,14
2015,7,villeneuve,sainz,toro_rosso,12,11,0,69,+1 Lap,12
2015,7,villeneuve,ricciardo,red_bull,13,9,0,69,+1 Lap,16
2015,7,villeneuve,ericsson,sauber,14,12,0,69,+1 Lap,15
2015,7,villeneuve,max_verstappen,toro_rosso,15,19,0,69,+1 Lap,11
2015,7,villeneuve,nasr,sauber,16,14,0,68,+2 Laps,17
2015,7,villeneuve,stevens,manor,17,17,0,66,+4 Laps,19
2015,7,villeneuve,merhi,manor,18,16,0,57,Retired,20
2015,7,villeneuve,button,mclaren,19,20,0,54,Retired,13
2015,7,villeneuve,alonso,mclaren,20,13,0,44,Engine,18
2015,8,red_bull_ring,rosberg,mercedes,1,2,25,71,Finished,1
2015,8,red_bull_ring,hamilton,mercedes,2,1,18,71,Finished,2
2015,8,red_bull_ring,massa,williams,3,4,15,71,Finished,4
2015,8,red_bull_ring,vettel,ferrari,4,3,12,71,Finished,3
2015,8,red_bull_ring,bottas,williams,5,6,10,71,Finished,7
2015,8,red_bull_ring,hulkenberg,force_india,6,5,8,71,Finished,12
2015,8,red_bull_ring,maldonado,lotus_f1,7,10,6,70,+1 Lap,6
2015,8,red_bull_ring,max_verstappen,toro_rosso,8,7,4,70,+1 Lap,9
2015,8,red_bull_ring,perez,force_india,9,13,2,70,+1 Lap,10
2015,8,red_bull_ring,ricciardo,red_bull,10,18,1,70,+1 Lap,5
2015,8,red_bull_ring,nasr,sauber,11,8,0,70,+1 Lap,14
2015,8,red_bull_ring,kvyat,red_bull,12,15,0,70,+1 Lap,8
2015,8,red_bull_ring,ericsson,sauber,13,11,0,69,+2 Laps,11
2015,8,red_bull_ring,merhi,manor,14,16,0,68,+3 Laps,16
2015,8,red_bull_ring,grosjean,lotus_f1,15,9,0,35,Gearbox,13
2015,8,red_bull_ring,sainz,toro_rosso,16,12,0,35,Power loss,15
2015,8,red_bull_ring,button,mclaren,17,20,0,8,Retired,17
2015,8,red_bull_ring,stevens,manor,18,17,0,1,Oil leak,
2015,8,red_bull_ring,raikkonen,ferrari,19,14,0,0,Collision,
2015,8,red_bull_ring,alonso,mclaren,20,19,0,0,Collision,
2015,9,silverstone,hamilton,mercedes,1,1,25,52,Finished,1
2015,9,silverstone,rosberg,mercedes,2,2,18,52,Finished,2
2015,9,silverstone,vettel,ferrari,3,6,15,52,Finished,6
2015,9,silverstone,massa,williams,4,3,12,52,Finished,3
2015,9,silverstone,bottas,williams,5,4,10,52,Finished,5
2015,9,silverstone,kvyat,red_bull,6,7,8,52,Finished,7
2015,9,silverstone,hulkenberg,force_india,7,9,6,52,Finished,9
2015,9,silverstone,raikkonen,ferrari,8,5,4,51,+1 Lap,4
2015,9,silverstone,perez,force_india,9,11,2,51,+1 Lap,10
2015,9,silverstone,alonso,mclaren,10,17,1,51,+1 Lap,12
2015,9,silverstone,ericsson,sauber,11,15,0,51,+1 Lap,8
2015,9,silverstone,merhi,manor,12,20,0,49,+3 Laps,15
2015,9,silverstone,stevens,manor,13,19,0,49,+3 Laps,14
2015,9,silverstone,sainz,toro_rosso,14,8,0,31,Electrical,11
